AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:28:29 Compatible with AeroDyn v13.0.
Polar "T1_Re0.700_M0.00_N9.0 360 M" on Foil "T1_Re0.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
6.28892        Cn slope for zero lift for linear Cn curve (1/rad)
1.0242         Cn at stall value for positive angle of attack for linear Cn curve
-1.0235        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0130         Minimum CD value
   -180.00   -0.0007    0.0060
   -179.00    0.0308    0.0065
   -178.00    0.0622    0.0080
   -177.00    0.0935    0.0106
   -176.00    0.1246    0.0141
   -175.00    0.1556    0.0187
   -174.00    0.1864    0.0242
   -173.00    0.2169    0.0308
   -172.00    0.2471    0.0383
   -171.00    0.2769    0.0468
   -170.00    0.3063    0.0563
   -169.00    0.3353    0.0668
   -168.00    0.3638    0.0781
   -167.00    0.3918    0.0904
   -166.00    0.4192    0.1037
   -165.00    0.4460    0.1178
   -164.00    0.4721    0.1328
   -163.00    0.4976    0.1486
   -162.00    0.5224    0.1653
   -161.00    0.5464    0.1829
   -160.00    0.5696    0.2012
   -159.00    0.5920    0.2203
   -158.00    0.6136    0.2401
   -157.00    0.6343    0.2607
   -156.00    0.6541    0.2820
   -155.00    0.6730    0.3040
   -154.00    0.6909    0.3266
   -153.00    0.7078    0.3499
   -152.00    0.7237    0.3737
   -151.00    0.7386    0.3982
   -150.00    0.7525    0.4231
   -149.00    0.7653    0.4486
   -148.00    0.7770    0.4745
   -147.00    0.7876    0.5009
   -146.00    0.7972    0.5277
   -145.00    0.8056    0.5549
   -144.00    0.8129    0.5824
   -143.00    0.8190    0.6103
   -142.00    0.8240    0.6384
   -141.00    0.8279    0.6668
   -140.00    0.8307    0.6954
   -139.00    0.8323    0.7241
   -138.00    0.8327    0.7530
   -137.00    0.8320    0.7820
   -136.00    0.8302    0.8111
   -135.00    0.8272    0.8402
   -134.00    0.8231    0.8693
   -133.00    0.8179    0.8984
   -132.00    0.8116    0.9274
   -131.00    0.8042    0.9563
   -130.00    0.7957    0.9851
   -129.00    0.7861    1.0136
   -128.00    0.7755    1.0420
   -127.00    0.7638    1.0701
   -126.00    0.7512    1.0980
   -125.00    0.7375    1.1255
   -124.00    0.7229    1.1527
   -123.00    0.7073    1.1795
   -122.00    0.6908    1.2058
   -121.00    0.6734    1.2318
   -120.00    0.6552    1.2572
   -119.00    0.6360    1.2822
   -118.00    0.6161    1.3066
   -117.00    0.5954    1.3304
   -116.00    0.5739    1.3537
   -115.00    0.5517    1.3763
   -114.00    0.5287    1.3983
   -113.00    0.5052    1.4195
