AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:28:29 Compatible with AeroDyn v13.0.
Polar "T1_Re0.400_M0.00_N9.0 360 M" on Foil "T1_Re0.400_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
6.15844        Cn slope for zero lift for linear Cn curve (1/rad)
0.9822         Cn at stall value for positive angle of attack for linear Cn curve
-0.9815        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0148         Minimum CD value
   -180.00   -0.0000    0.0060
   -179.00    0.0837    0.0065
   -178.00    0.1607    0.0080
   -177.00    0.2251    0.0106
   -176.00    0.2726    0.0141
   -175.00    0.3042    0.0187
   -174.00    0.3244    0.0242
   -173.00    0.3389    0.0308
   -172.00    0.3520    0.0383
   -171.00    0.3659    0.0468
   -170.00    0.3814    0.0563
   -169.00    0.3987    0.0668
   -168.00    0.4175    0.0781
   -167.00    0.4375    0.0904
   -166.00    0.4584    0.1037
   -165.00    0.4799    0.1178
   -164.00    0.5016    0.1328
   -163.00    0.5234    0.1486
   -162.00    0.5451    0.1653
   -161.00    0.5665    0.1829
   -160.00    0.5876    0.2012
   -159.00    0.6081    0.2203
   -158.00    0.6281    0.2401
   -157.00    0.6475    0.2607
   -156.00    0.6661    0.2820
   -155.00    0.6839    0.3040
   -154.00    0.7010    0.3266
   -153.00    0.7171    0.3499
   -152.00    0.7324    0.3737
   -151.00    0.7467    0.3982
   -150.00    0.7600    0.4231
   -149.00    0.7723    0.4486
   -148.00    0.7836    0.4745
   -147.00    0.7939    0.5009
   -146.00    0.8031    0.5277
   -145.00    0.8112    0.5549
   -144.00    0.8183    0.5824
   -143.00    0.8242    0.6103
   -142.00    0.8290    0.6384
   -141.00    0.8327    0.6668
   -140.00    0.8353    0.6954
   -139.00    0.8367    0.7241
   -138.00    0.8370    0.7530
   -137.00    0.8362    0.7820
   -136.00    0.8343    0.8111
   -135.00    0.8312    0.8402
   -134.00    0.8270    0.8693
   -133.00    0.8218    0.8984
   -132.00    0.8154    0.9274
   -131.00    0.8079    0.9563
   -130.00    0.7994    0.9851
   -129.00    0.7898    1.0136
   -128.00    0.7791    1.0420
   -127.00    0.7675    1.0701
   -126.00    0.7548    1.0980
   -125.00    0.7411    1.1255
   -124.00    0.7265    1.1527
   -123.00    0.7109    1.1795
   -122.00    0.6944    1.2058
   -121.00    0.6770    1.2318
   -120.00    0.6588    1.2572
   -119.00    0.6396    1.2822
   -118.00    0.6197    1.3066
   -117.00    0.5990    1.3304
   -116.00    0.5776    1.3537
   -115.00    0.5554    1.3763
   -114.00    0.5325    1.3983
   -113.00    0.5090    1.4195
   -112.00    0.4809    1.4401
   -111.00    0.4561    1.4600
   -110.00    0.4307    1.4790
   -109.00    0.4048    1.4974
   -108.00    0.3785    1.5149
   -107.00    0.3516    1.5315
   -106.00    0.3243    1.5474
   -105.00    0.2967    1.5624
   -104.00    0.2687    1.5764
   -103.00    0.2404    1.5896
   -102.00    0.2118    1.6019
   -101.00    0.1829    1.6133
   -100.00    0.1539    1.6237
    -99.00    0.1247    1.6331
    -98.00    0.0954    1.6416
    -97.00    0.0660    1.6491
    -96.00    0.0366    1.6556
    -95.00    0.0071    1.6612
    -94.00   -0.0224    1.6657
    -93.00   -0.0518    1.6692
    -92.00   -0.0811    1.6717
    -91.00   -0.1102    1.6732
    -90.00   -0.1393    1.6736
    -89.00   -0.1681    1.6731
    -88.00   -0.1967    1.6715
    -87.00   -0.2250    1.6689
    -86.00   -0.2530    1.6653
    -85.00   -0.2807    1.6607
    -84.00   -0.3081    1.6551
    -83.00   -0.3350    1.6485
    -82.00   -0.3616    1.6409
    -81.00   -0.3877    1.6323
    -80.00   -0.4133    1.6228
    -79.00   -0.4384    1.6123
    -78.00   -0.4630    1.6008
    -77.00   -0.4870    1.5884
    -76.00   -0.5105    1.5751
    -75.00   -0.5334    1.5609
    -74.00   -0.5556    1.5458
    -73.00   -0.5772    1.5299
    -72.00   -0.5981    1.5131
    -71.00   -0.6183    1.4954
    -70.00   -0.6379    1.4770
    -69.00   -0.6567    1.4578
    -68.00   -0.6747    1.4378
    -67.00   -0.6921    1.4171
    -66.00   -0.7086    1.3957
    -65.00   -0.7244    1.3735
    -64.00   -0.7394    1.3508
    -63.00   -0.7536    1.3273
    -62.00   -0.7670    1.3033
    -61.00   -0.7795    1.2787
    -60.00   -0.7913    1.2536
    -59.00   -0.8022    1.2279
    -58.00   -0.8123    1.2018
    -57.00   -0.8216    1.1752
    -56.00   -0.8300    1.1481
    -55.00   -0.8377    1.1207
    -54.00   -0.8445    1.0929
    -53.00   -0.8505    1.0648
    -52.00   -0.8556    1.0363
    -51.00   -0.8600    1.0076
    -50.00   -0.8636    0.9787
    -49.00   -0.8665    0.9496
    -48.00   -0.8686    0.9203
    -47.00   -0.8699    0.8909
    -46.00   -0.8706    0.8614
    -45.00   -0.8706    0.8318
    -44.00   -0.8699    0.8022
    -43.00   -0.8686    0.7725
    -42.00   -0.8668    0.7429
    -41.00   -0.8645    0.7134
    -40.00   -0.8617    0.6840
    -39.00   -0.8585    0.6546
    -38.00   -0.8550    0.6255
    -37.00   -0.8512    0.5965
    -36.00   -0.8473    0.5677
    -35.00   -0.8434    0.5391
    -34.00   -0.8396    0.5108
    -33.00   -0.8360    0.4828
    -32.00   -0.8328    0.4550
    -31.00   -0.8302    0.4276
    -30.00   -0.8285    0.4005
    -29.00   -0.8278    0.3738
    -28.00   -0.8286    0.3475
    -27.00   -0.8311    0.3215
    -26.00   -0.8357    0.2959
    -25.00   -0.8429    0.2708
    -24.00   -0.8530    0.2461
    -23.00   -0.8666    0.2219
    -22.00   -0.8840    0.1983
    -21.00   -0.9056    0.1752
    -20.00   -0.9313    0.1529
    -19.00   -0.9609    0.1314
    -18.00   -0.9935    0.1110
    -17.00   -1.0272    0.0920
    -16.00   -1.0593    0.0746
    -15.00   -1.0860    0.0593
    -14.00   -1.1029    0.0462
    -13.00   -1.1054    0.0357
    -12.00   -1.0898    0.0276
    -11.00   -1.0542    0.0219
    -10.00   -0.9932    0.0196
     -9.50   -0.9555    0.0189
     -9.00   -0.9171    0.0184
     -8.50   -0.8736    0.0180
     -8.00   -0.8280    0.0176
     -7.50   -0.7808    0.0172
     -7.00   -0.7325    0.0168
     -6.50   -0.6833    0.0165
     -6.00   -0.6332    0.0163
     -5.50   -0.5824    0.0160
