AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:43:23 Compatible with AeroDyn v13.0.
Polar "T1_Re0.200_M0.00_N9.0 360 M" on Foil "T1_Re0.200_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.42          Angle of attack for zero Cn for linear Cn curve (deg)
6.44672        Cn slope for zero lift for linear Cn curve (1/rad)
-0.7707        Cn at stall value for positive angle of attack for linear Cn curve
-0.9196        Cn at stall value for negative angle of attack for linear Cn curve
-7.00          Angle of attack for minimum CD (deg)
0.0147         Minimum CD value
   -180.00   -0.0414    0.0060
   -179.00    0.0471    0.0065
   -178.00    0.1331    0.0080
   -177.00    0.2108    0.0106
   -176.00    0.2717    0.0141
   -175.00    0.3106    0.0187
   -174.00    0.3296    0.0242
   -173.00    0.3366    0.0308
   -172.00    0.3396    0.0383
   -171.00    0.3436    0.0468
   -170.00    0.3506    0.0562
   -169.00    0.3608    0.0666
   -168.00    0.3738    0.0780
   -167.00    0.3890    0.0903
   -166.00    0.4057    0.1034
   -165.00    0.4233    0.1175
   -164.00    0.4416    0.1324
   -163.00    0.4601    0.1482
   -162.00    0.4786    0.1649
   -161.00    0.4969    0.1823
   -160.00    0.5148    0.2005
   -159.00    0.5323    0.2196
   -158.00    0.5491    0.2393
   -157.00    0.5654    0.2598
   -156.00    0.5809    0.2810
   -155.00    0.5956    0.3028
   -154.00    0.6095    0.3253
   -153.00    0.6225    0.3484
   -152.00    0.6347    0.3721
   -151.00    0.6459    0.3964
   -150.00    0.6562    0.4211
   -149.00    0.6656    0.4464
   -148.00    0.6740    0.4722
   -147.00    0.6815    0.4984
   -146.00    0.6880    0.5250
   -145.00    0.6934    0.5519
   -144.00    0.6980    0.5792
   -143.00    0.7015    0.6068
   -142.00    0.7040    0.6347
   -141.00    0.7056    0.6628
   -140.00    0.7062    0.6912
   -139.00    0.7059    0.7196
   -138.00    0.7045    0.7483
   -137.00    0.7023    0.7770
   -136.00    0.6991    0.8058
   -135.00    0.6950    0.8346
   -134.00    0.6900    0.8634
   -133.00    0.6841    0.8922
   -132.00    0.6773    0.9209
   -131.00    0.6696    0.9495
   -130.00    0.6611    0.9779
   -129.00    0.6518    1.0062
   -128.00    0.6417    1.0343
   -127.00    0.6308    1.0621
   -126.00    0.6191    1.0896
   -125.00    0.6067    1.1168
   -124.00    0.5936    1.1437
   -123.00    0.5798    1.1701
   -122.00    0.5653    1.1962
   -121.00    0.5502    1.2218
   -120.00    0.5344    1.2470
   -119.00    0.5180    1.2716
   -118.00    0.5011    1.2957
   -117.00    0.4836    1.3193
   -116.00    0.4656    1.3423
   -115.00    0.4471    1.3646
   -114.00    0.4281    1.3863
   -113.00    0.4087    1.4073
   -112.00    0.3888    1.4276
   -111.00    0.3686    1.4472
   -110.00    0.3472    1.4660
   -109.00    0.3263    1.4841
   -108.00    0.3051    1.5014
   -107.00    0.2835    1.5179
   -106.00    0.2617    1.5335
   -105.00    0.2397    1.5483
   -104.00    0.2174    1.5622
   -103.00    0.1950    1.5753
   -102.00    0.1724    1.5874
   -101.00    0.1496    1.5986
