AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:43:23 Compatible with AeroDyn v13.0.
Polar "T1_Re0.900_M0.00_N9.0 360 M" on Foil "T1_Re0.900_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.49          Angle of attack for zero Cn for linear Cn curve (deg)
6.80499        Cn slope for zero lift for linear Cn curve (1/rad)
-0.6215        Cn at stall value for positive angle of attack for linear Cn curve
-0.6698        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0070         Minimum CD value
   -180.00   -0.0435    0.0060
   -179.00    0.0463    0.0065
   -178.00    0.1244    0.0080
   -177.00    0.1842    0.0106
   -176.00    0.2246    0.0141
   -175.00    0.2497    0.0187
   -174.00    0.2660    0.0242
   -173.00    0.2790    0.0308
   -172.00    0.2918    0.0383
   -171.00    0.3057    0.0468
   -170.00    0.3212    0.0562
   -169.00    0.3380    0.0666
   -168.00    0.3560    0.0780
   -167.00    0.3747    0.0903
   -166.00    0.3940    0.1034
   -165.00    0.4135    0.1175
   -164.00    0.4330    0.1324
   -163.00    0.4524    0.1482
   -162.00    0.4714    0.1649
   -161.00    0.4900    0.1823
   -160.00    0.5081    0.2005
   -159.00    0.5256    0.2196
   -158.00    0.5424    0.2393
   -157.00    0.5585    0.2598
   -156.00    0.5737    0.2810
   -155.00    0.5882    0.3028
   -154.00    0.6018    0.3253
   -153.00    0.6146    0.3484
   -152.00    0.6264    0.3721
   -151.00    0.6373    0.3964
   -150.00    0.6473    0.4211
   -149.00    0.6563    0.4464
   -148.00    0.6644    0.4722
   -147.00    0.6715    0.4984
   -146.00    0.6776    0.5250
   -145.00    0.6828    0.5519
   -144.00    0.6870    0.5792
   -143.00    0.6902    0.6068
   -142.00    0.6924    0.6347
   -141.00    0.6937    0.6628
   -140.00    0.6941    0.6912
   -139.00    0.6934    0.7196
   -138.00    0.6919    0.7483
   -137.00    0.6894    0.7770
   -136.00    0.6860    0.8058
   -135.00    0.6817    0.8346
   -134.00    0.6766    0.8634
   -133.00    0.6705    0.8922
   -132.00    0.6636    0.9209
   -131.00    0.6559    0.9495
   -130.00    0.6474    0.9779
   -129.00    0.6380    1.0062
   -128.00    0.6279    1.0343
   -127.00    0.6171    1.0621
   -126.00    0.6054    1.0896
   -125.00    0.5931    1.1168
   -124.00    0.5801    1.1437
   -123.00    0.5664    1.1701
