AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:43:23 Compatible with AeroDyn v13.0.
Polar "T1_Re0.800_M0.00_N9.0 360 M" on Foil "T1_Re0.800_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.49          Angle of attack for zero Cn for linear Cn curve (deg)
6.79229        Cn slope for zero lift for linear Cn curve (1/rad)
0.9237         Cn at stall value for positive angle of attack for linear Cn curve
-0.5229        Cn at stall value for negative angle of attack for linear Cn curve
-0.50          Angle of attack for minimum CD (deg)
0.0073         Minimum CD value
   -180.00   -0.0423    0.0060
   -179.00    0.0336    0.0065
   -178.00    0.0931    0.0080
   -177.00    0.1371    0.0105
   -176.00    0.1697    0.0139
   -175.00    0.1952    0.0184
   -174.00    0.2170    0.0238
   -173.00    0.2372    0.0302
   -172.00    0.2570    0.0375
   -171.00    0.2770    0.0458
   -170.00    0.2972    0.0550
   -169.00    0.3176    0.0652
   -168.00    0.3383    0.0763
   -167.00    0.3589    0.0882
   -166.00    0.3796    0.1011
   -165.00    0.4000    0.1148
   -164.00    0.4201    0.1294
   -163.00    0.4398    0.1448
   -162.00    0.4590    0.1610
   -161.00    0.4776    0.1781
   -160.00    0.4957    0.1959
   -159.00    0.5130    0.2144
   -158.00    0.5296    0.2337
   -157.00    0.5455    0.2537
   -156.00    0.5606    0.2743
   -155.00    0.5748    0.2957
   -154.00    0.5882    0.3176
   -153.00    0.6007    0.3402
   -152.00    0.6123    0.3633
   -151.00    0.6230    0.3870
   -150.00    0.6328    0.4111
   -149.00    0.6416    0.4358
   -148.00    0.6495    0.4609
   -147.00    0.6564    0.4865
   -146.00    0.6624    0.5124
   -145.00    0.6675    0.5388
   -144.00    0.6716    0.5654
   -143.00    0.6747    0.5923
   -142.00    0.6769    0.6195
   -141.00    0.6782    0.6470
   -140.00    0.6785    0.6746
   -139.00    0.6779    0.7024
   -138.00    0.6764    0.7304
   -137.00    0.6740    0.7584
   -136.00    0.6707    0.7865
   -135.00    0.6665    0.8146
   -134.00    0.6615    0.8427
   -133.00    0.6556    0.8708
   -132.00    0.6488    0.8988
   -131.00    0.6413    0.9267
   -130.00    0.6329    0.9545
   -129.00    0.6238    0.9820
   -128.00    0.6139    1.0094
   -127.00    0.6033    1.0365
   -126.00    0.5920    1.0634
   -125.00    0.5799    1.0900
   -124.00    0.5672    1.1162
   -123.00    0.5538    1.1420
   -122.00    0.5398    1.1674
   -121.00    0.5252    1.1924
   -120.00    0.5101    1.2170
   -119.00    0.4943    1.2410
   -118.00    0.4780    1.2646
   -117.00    0.4612    1.2875
   -116.00    0.4439    1.3099
   -115.00    0.4250    1.3317
   -114.00    0.4069    1.3529
   -113.00    0.3883    1.3734
   -112.00    0.3694    1.3932
   -111.00    0.3500    1.4123
   -110.00    0.3304    1.4307
   -109.00    0.3104    1.4484
   -108.00    0.2902    1.4652
   -107.00    0.2696    1.4813
   -106.00    0.2489    1.4966
   -105.00    0.2279    1.5110
   -104.00    0.2067    1.5246
   -103.00    0.1853    1.5373
   -102.00    0.1638    1.5491
   -101.00    0.1422    1.5601
   -100.00    0.1205    1.5701
    -99.00    0.0987    1.5792
    -98.00    0.0769    1.5874
    -97.00    0.0550    1.5947
    -96.00    0.0331    1.6010
    -95.00    0.0113    1.6063
    -94.00   -0.0106    1.6107
    -93.00   -0.0323    1.6141
    -92.00   -0.0540    1.6165
    -91.00   -0.0756    1.6180
    -90.00   -0.0971    1.6185
    -89.00   -0.1184    1.6180
    -88.00   -0.1395    1.6165
    -87.00   -0.1605    1.6141
    -86.00   -0.1813    1.6107
    -85.00   -0.2018    1.6063
    -84.00   -0.2221    1.6009
    -83.00   -0.2422    1.5946
    -82.00   -0.2619    1.5874
    -81.00   -0.2814    1.5792
    -80.00   -0.3006    1.5701
    -79.00   -0.3194    1.5600
    -78.00   -0.3379    1.5491
    -77.00   -0.3560    1.5372
    -76.00   -0.3737    1.5245
    -75.00   -0.3910    1.5109
    -74.00   -0.4080    1.4965
    -73.00   -0.4244    1.4812
    -72.00   -0.4405    1.4652
    -71.00   -0.4561    1.4483
    -70.00   -0.4712    1.4307
    -69.00   -0.4858    1.4123
    -68.00   -0.4999    1.3932
    -67.00   -0.5135    1.3733
    -66.00   -0.5266    1.3528
    -65.00   -0.5391    1.3316
    -64.00   -0.5511    1.3098
    -63.00   -0.5625    1.2874
    -62.00   -0.5734    1.2645
    -61.00   -0.5836    1.2409
    -60.00   -0.5933    1.2169
    -59.00   -0.6023    1.1923
    -58.00   -0.6107    1.1673
    -57.00   -0.6185    1.1419
    -56.00   -0.6256    1.1160
    -55.00   -0.6321    1.0898
    -54.00   -0.6380    1.0632
    -53.00   -0.6432    1.0364
    -52.00   -0.6477    1.0092
    -51.00   -0.6515    0.9818
    -50.00   -0.6547    0.9542
    -49.00   -0.6572    0.9265
    -48.00   -0.6589    0.8986
    -47.00   -0.6600    0.8705
    -46.00   -0.6604    0.8424
    -45.00   -0.6601    0.8143
    -44.00   -0.6591    0.7862
    -43.00   -0.6574    0.7580
    -42.00   -0.6549    0.7300
    -41.00   -0.6518    0.7020
    -40.00   -0.6480    0.6742
    -39.00   -0.6434    0.6465
    -38.00   -0.6382    0.6190
    -37.00   -0.6323    0.5918
    -36.00   -0.6258    0.5648
    -35.00   -0.6185    0.5381
    -34.00   -0.6107    0.5117
    -33.00   -0.6021    0.4857
    -32.00   -0.5930    0.4600
    -31.00   -0.5833    0.4348
    -30.00   -0.5731    0.4100
    -29.00   -0.5624    0.3857
    -28.00   -0.5512    0.3619
    -27.00   -0.5397    0.3385
    -26.00   -0.5280    0.3158
    -25.00   -0.5161    0.2935
    -24.00   -0.5043    0.2719
    -23.00   -0.4928    0.2508
    -22.00   -0.4821    0.2303
    -21.00   -0.4727    0.2103
    -20.00   -0.4653    0.1909
    -19.00   -0.4613    0.1719
    -18.00   -0.4625    0.1533
    -17.00   -0.4718    0.1350
    -16.00   -0.4939    0.1166
    -15.00   -0.5353    0.0980
    -14.00   -0.6044    0.0788
    -13.00   -0.7060    0.0593
    -12.00   -0.8278    0.0407
    -11.00   -0.9248    0.0260
    -10.00   -0.8555    0.0174
     -9.50   -0.8409    0.0157
     -9.00   -0.8056    0.0146
     -8.50   -0.7617    0.0137
     -8.00   -0.7190    0.0127
     -7.50   -0.6728    0.0117
     -7.00   -0.6242    0.0108
     -6.50   -0.5754    0.0098
     -6.00   -0.5249    0.0088
     -5.50   -0.4711    0.0081
     -5.00   -0.4136    0.0078
     -4.50   -0.3559    0.0077
     -4.00   -0.2972    0.0075
     -3.50   -0.2378    0.0075
     -3.00   -0.1795    0.0075
     -2.50   -0.1195    0.0075
     -2.00   -0.0607    0.0074
     -1.50   -0.0015    0.0074
     -1.00    0.0584    0.0074
     -0.50    0.1174    0.0073
      0.00    0.1765    0.0074
      0.50    0.2365    0.0075
