AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:19:58 Compatible with AeroDyn v13.0.
Polar "T1_Re0.200_M0.00_N9.0 360 M" on Foil "T1_Re0.200_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
5.45615        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8274        Cn at stall value for positive angle of attack for linear Cn curve
-0.9106        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0195         Minimum CD value
   -180.00   -0.0000    0.0060
   -179.00    0.0761    0.0065
   -178.00    0.1512    0.0080
   -177.00    0.2225    0.0105
   -176.00    0.2846    0.0140
   -175.00    0.3318    0.0185
   -174.00    0.3618    0.0239
   -173.00    0.3779    0.0303
   -172.00    0.3865    0.0378
   -171.00    0.3932    0.0461
   -170.00    0.4013    0.0554
   -169.00    0.4121    0.0657
   -168.00    0.4256    0.0769
   -167.00    0.4414    0.0890
   -166.00    0.4590    0.1019
   -165.00    0.4778    0.1158
   -164.00    0.4976    0.1306
   -163.00    0.5177    0.1461
   -162.00    0.5381    0.1625
   -161.00    0.5585    0.1798
   -160.00    0.5787    0.1978
   -159.00    0.5985    0.2165
   -158.00    0.6178    0.2361
   -157.00    0.6366    0.2563
   -156.00    0.6547    0.2772
   -155.00    0.6721    0.2988
   -154.00    0.6887    0.3210
   -153.00    0.7045    0.3439
   -152.00    0.7194    0.3673
   -151.00    0.7335    0.3913
   -150.00    0.7465    0.4159
   -149.00    0.7586    0.4409
   -148.00    0.7697    0.4664
   -147.00    0.7798    0.4923
   -146.00    0.7888    0.5186
   -145.00    0.7968    0.5453
   -144.00    0.8037    0.5724
   -143.00    0.8095    0.5998
   -142.00    0.8143    0.6274
   -141.00    0.8179    0.6553
   -140.00    0.8204    0.6834
   -139.00    0.8219    0.7116
   -138.00    0.8222    0.7400
   -137.00    0.8214    0.7685
   -136.00    0.8195    0.7971
   -135.00    0.8165    0.8257
   -134.00    0.8124    0.8543
   -133.00    0.8072    0.8829
   -132.00    0.8009    0.9114
   -131.00    0.7936    0.9398
   -130.00    0.7852    0.9680
   -129.00    0.7758    0.9961
   -128.00    0.7653    1.0240
   -127.00    0.7539    1.0516
   -126.00    0.7414    1.0790
   -125.00    0.7280    1.1060
   -124.00    0.7136    1.1328
   -123.00    0.6983    1.1591
   -122.00    0.6821    1.1850
   -121.00    0.6650    1.2105
   -120.00    0.6471    1.2355
   -119.00    0.6283    1.2601
   -118.00    0.6088    1.2841
   -117.00    0.5884    1.3075
   -116.00    0.5673    1.3303
   -115.00    0.5455    1.3526
   -114.00    0.5231    1.3742
