AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:19:58 Compatible with AeroDyn v13.0.
Polar "T1_Re1.400_M0.00_N9.0 360 M" on Foil "T1_Re1.400_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.16458        Cn slope for zero lift for linear Cn curve (1/rad)
1.1041         Cn at stall value for positive angle of attack for linear Cn curve
-0.9821        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0125         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0860    0.0065
   -178.00    0.1721    0.0080
   -177.00    0.2580    0.0105
   -176.00    0.3422    0.0140
   -175.00    0.4184    0.0185
   -174.00    0.4754    0.0239
   -173.00    0.5037    0.0304
   -172.00    0.5047    0.0378
   -171.00    0.4910    0.0461
   -170.00    0.4757    0.0554
   -169.00    0.4660    0.0657
   -168.00    0.4638    0.0769
   -167.00    0.4683    0.0890
   -166.00    0.4779    0.1019
   -165.00    0.4911    0.1158
   -164.00    0.5069    0.1306
   -163.00    0.5243    0.1461
   -162.00    0.5428    0.1625
   -161.00    0.5617    0.1798
   -160.00    0.5809    0.1978
   -159.00    0.5999    0.2165
   -158.00    0.6187    0.2360
   -157.00    0.6371    0.2563
   -156.00    0.6550    0.2772
   -155.00    0.6721    0.2988
   -154.00    0.6886    0.3210
   -153.00    0.7043    0.3439
   -152.00    0.7191    0.3673
   -151.00    0.7331    0.3913
   -150.00    0.7461    0.4158
   -149.00    0.7582    0.4408
   -148.00    0.7692    0.4663
   -147.00    0.7793    0.4923
   -146.00    0.7883    0.5186
   -145.00    0.7963    0.5453
   -144.00    0.8032    0.5724
   -143.00    0.8091    0.5997
   -142.00    0.8138    0.6273
   -141.00    0.8174    0.6552
   -140.00    0.8200    0.6833
   -139.00    0.8214    0.7116
   -138.00    0.8217    0.7400
   -137.00    0.8210    0.7685
   -136.00    0.8191    0.7970
   -135.00    0.8161    0.8256
   -134.00    0.8120    0.8542
   -133.00    0.8068    0.8828
   -132.00    0.8006    0.9113
   -131.00    0.7933    0.9397
   -130.00    0.7849    0.9679
   -129.00    0.7755    0.9960
   -128.00    0.7650    1.0239
   -127.00    0.7536    1.0515
   -126.00    0.7411    1.0789
   -125.00    0.7277    1.1059
   -124.00    0.7133    1.1326
   -123.00    0.6981    1.1589
   -122.00    0.6819    1.1848
   -121.00    0.6648    1.2103
