AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:37:46 Compatible with AeroDyn v13.0.
Polar "T1_Re1.100_M0.00_N9.0 360 M" on Foil "T1_Re1.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.42          Angle of attack for zero Cn for linear Cn curve (deg)
6.56525        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8095        Cn at stall value for positive angle of attack for linear Cn curve
-0.9076        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0104         Minimum CD value
   -180.00   -0.0422    0.0060
   -179.00    0.0491    0.0065
   -178.00    0.1392    0.0081
   -177.00    0.2234    0.0106
   -176.00    0.2930    0.0143
   -175.00    0.3395    0.0189
   -174.00    0.3615    0.0245
   -173.00    0.3666    0.0312
   -172.00    0.3652    0.0388
   -171.00    0.3644    0.0475
   -170.00    0.3674    0.0571
   -169.00    0.3746    0.0677
   -168.00    0.3855    0.0792
   -167.00    0.3992    0.0917
   -166.00    0.4150    0.1051
   -165.00    0.4321    0.1195
   -164.00    0.4500    0.1347
   -163.00    0.4684    0.1507
   -162.00    0.4869    0.1677
   -161.00    0.5053    0.1854
   -160.00    0.5233    0.2040
   -159.00    0.5409    0.2233
   -158.00    0.5580    0.2434
   -157.00    0.5744    0.2642
   -156.00    0.5901    0.2858
   -155.00    0.6050    0.3080
   -154.00    0.6190    0.3309
   -153.00    0.6322    0.3544
   -152.00    0.6445    0.3785
   -151.00    0.6559    0.4032
   -150.00    0.6664    0.4284
   -149.00    0.6759    0.4542
   -148.00    0.6844    0.4804
   -147.00    0.6919    0.5070
   -146.00    0.6985    0.5341
   -145.00    0.7040    0.5615
   -144.00    0.7085    0.5893
   -143.00    0.7121    0.6174
   -142.00    0.7147    0.6458
   -141.00    0.7162    0.6744
   -140.00    0.7168    0.7032
   -139.00    0.7164    0.7322
   -138.00    0.7150    0.7613
   -137.00    0.7127    0.7906
   -136.00    0.7095    0.8199
   -135.00    0.7052    0.8492
   -134.00    0.7001    0.8785
   -133.00    0.6941    0.9078
   -132.00    0.6872    0.9370
   -131.00    0.6794    0.9661
   -130.00    0.6707    0.9951
   -129.00    0.6613    1.0238
   -128.00    0.6510    1.0524
   -127.00    0.6399    1.0807
   -126.00    0.6280    1.1087
   -125.00    0.6154    1.1364
   -124.00    0.6021    1.1637
   -123.00    0.5880    1.1907
   -122.00    0.5733    1.2172
   -121.00    0.5579    1.2433
   -120.00    0.5419    1.2689
   -119.00    0.5253    1.2940
   -118.00    0.5081    1.3185
   -117.00    0.4904    1.3425
   -116.00    0.4721    1.3658
   -115.00    0.4533    1.3886
   -114.00    0.4340    1.4106
   -113.00    0.4143    1.4320
   -112.00    0.3942    1.4527
   -111.00    0.3737    1.4726
   -110.00    0.3521    1.4918
   -109.00    0.3308    1.5102
   -108.00    0.3093    1.5278
   -107.00    0.2874    1.5446
   -106.00    0.2653    1.5605
   -105.00    0.2430    1.5755
   -104.00    0.2204    1.5897
   -103.00    0.1976    1.6030
   -102.00    0.1747    1.6153
   -101.00    0.1517    1.6267
   -100.00    0.1285    1.6372
    -99.00    0.1053    1.6467
    -98.00    0.0820    1.6553
    -97.00    0.0586    1.6628
    -96.00    0.0353    1.6694
    -95.00    0.0119    1.6750
    -94.00   -0.0114    1.6795
    -93.00   -0.0346    1.6831
    -92.00   -0.0578    1.6856
    -91.00   -0.0808    1.6872
    -90.00   -0.1038    1.6877
    -89.00   -0.1265    1.6872
    -88.00   -0.1491    1.6856
    -87.00   -0.1715    1.6831
    -86.00   -0.1937    1.6795
    -85.00   -0.2156    1.6750
    -84.00   -0.2373    1.6694
    -83.00   -0.2586    1.6628
    -82.00   -0.2797    1.6552
    -81.00   -0.3005    1.6467
    -80.00   -0.3209    1.6372
    -79.00   -0.3410    1.6267
    -78.00   -0.3606    1.6153
    -77.00   -0.3799    1.6029
    -76.00   -0.3988    1.5897
    -75.00   -0.4172    1.5755
    -74.00   -0.4352    1.5604
    -73.00   -0.4527    1.5445
    -72.00   -0.4698    1.5278
    -71.00   -0.4863    1.5102
    -70.00   -0.5024    1.4918
    -69.00   -0.5178    1.4726
    -68.00   -0.5328    1.4526
    -67.00   -0.5472    1.4319
    -66.00   -0.5610    1.4106
    -65.00   -0.5742    1.3885
    -64.00   -0.5869    1.3657
    -63.00   -0.5989    1.3424
    -62.00   -0.6103    1.3184
    -61.00   -0.6211    1.2939
    -60.00   -0.6312    1.2688
    -59.00   -0.6407    1.2432
    -58.00   -0.6495    1.2171
    -57.00   -0.6576    1.1905
    -56.00   -0.6650    1.1636
    -55.00   -0.6717    1.1362
    -54.00   -0.6778    1.1085
    -53.00   -0.6831    1.0805
    -52.00   -0.6877    1.0522
    -51.00   -0.6916    1.0236
    -50.00   -0.6948    0.9948
    -49.00   -0.6972    0.9659
    -48.00   -0.6989    0.9367
    -47.00   -0.6998    0.9075
    -46.00   -0.7001    0.8782
    -45.00   -0.6995    0.8489
    -44.00   -0.6982    0.8195
    -43.00   -0.6962    0.7902
    -42.00   -0.6935    0.7609
    -41.00   -0.6899    0.7317
    -40.00   -0.6857    0.7027
    -39.00   -0.6807    0.6738
    -38.00   -0.6750    0.6452
    -37.00   -0.6686    0.6167
    -36.00   -0.6615    0.5886
    -35.00   -0.6537    0.5607
    -34.00   -0.6452    0.5332
    -33.00   -0.6360    0.5061
    -32.00   -0.6263    0.4793
    -31.00   -0.6159    0.4530
    -30.00   -0.6050    0.4271
    -29.00   -0.5936    0.4017
    -28.00   -0.5818    0.3768
    -27.00   -0.5697    0.3524
    -26.00   -0.5574    0.3286
    -25.00   -0.5451    0.3054
    -24.00   -0.5330    0.2827
    -23.00   -0.5215    0.2606
    -22.00   -0.5110    0.2390
    -21.00   -0.5024    0.2179
    -20.00   -0.4967    0.1973
    -19.00   -0.4956    0.1771
    -18.00   -0.5018    0.1570
    -17.00   -0.5194    0.1369
    -16.00   -0.5548    0.1164
