AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:37:46 Compatible with AeroDyn v13.0.
Polar "T1_Re3.100_M0.00_N9.0 360 M" on Foil "T1_Re3.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.47          Angle of attack for zero Cn for linear Cn curve (deg)
6.64345        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8911        Cn at stall value for positive angle of attack for linear Cn curve
-0.9668        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0086         Minimum CD value
   -180.00   -0.0435    0.0060
   -179.00    0.0490    0.0065
   -178.00    0.1416    0.0081
   -177.00    0.2341    0.0106
   -176.00    0.3266    0.0143
   -175.00    0.4191    0.0189
   -174.00    0.5117    0.0245
   -173.00    0.6028    0.0312
   -172.00    0.6805    0.0388
   -171.00    0.7174    0.0475
   -170.00    0.6940    0.0571
   -169.00    0.6297    0.0677
   -168.00    0.5635    0.0792
   -167.00    0.5165    0.0917
   -166.00    0.4906    0.1051
   -165.00    0.4805    0.1195
   -164.00    0.4808    0.1347
   -163.00    0.4877    0.1507
   -162.00    0.4986    0.1677
   -161.00    0.5119    0.1854
   -160.00    0.5265    0.2040
   -159.00    0.5417    0.2233
   -158.00    0.5571    0.2434
   -157.00    0.5722    0.2642
   -156.00    0.5870    0.2858
   -155.00    0.6013    0.3080
   -154.00    0.6148    0.3309
   -153.00    0.6276    0.3544
   -152.00    0.6396    0.3785
   -151.00    0.6508    0.4032
   -150.00    0.6610    0.4284
   -149.00    0.6703    0.4542
   -148.00    0.6787    0.4804
   -147.00    0.6861    0.5070
   -146.00    0.6925    0.5341
   -145.00    0.6979    0.5615
   -144.00    0.7024    0.5893
   -143.00    0.7059    0.6174
   -142.00    0.7083    0.6458
   -141.00    0.7098    0.6744
   -140.00    0.7103    0.7032
   -139.00    0.7099    0.7322
   -138.00    0.7085    0.7613
   -137.00    0.7061    0.7906
   -136.00    0.7028    0.8199
   -135.00    0.6985    0.8492
   -134.00    0.6934    0.8785
   -133.00    0.6874    0.9078
   -132.00    0.6804    0.9370
   -131.00    0.6727    0.9661
   -130.00    0.6640    0.9951
   -129.00    0.6546    1.0238
   -128.00    0.6443    1.0524
   -127.00    0.6333    1.0807
   -126.00    0.6215    1.1087
   -125.00    0.6089    1.1364
   -124.00    0.5957    1.1637
   -123.00    0.5817    1.1907
   -122.00    0.5671    1.2172
   -121.00    0.5518    1.2433
   -120.00    0.5359    1.2689
   -119.00    0.5194    1.2940
   -118.00    0.5024    1.3185
   -117.00    0.4848    1.3425
   -116.00    0.4667    1.3658
   -115.00    0.4481    1.3886
   -114.00    0.4290    1.4106
   -113.00    0.4094    1.4320
   -112.00    0.3895    1.4527
   -111.00    0.3692    1.4726
   -110.00    0.3485    1.4918
   -109.00    0.3275    1.5102
   -108.00    0.3061    1.5278
   -107.00    0.2845    1.5446
   -106.00    0.2626    1.5605
   -105.00    0.2405    1.5755
   -104.00    0.2179    1.5897
   -103.00    0.1954    1.6030
   -102.00    0.1727    1.6153
   -101.00    0.1499    1.6267
   -100.00    0.1270    1.6372
    -99.00    0.1041    1.6467
    -98.00    0.0810    1.6553
    -97.00    0.0580    1.6628
    -96.00    0.0349    1.6694
    -95.00    0.0118    1.6750
    -94.00   -0.0112    1.6795
    -93.00   -0.0341    1.6831
    -92.00   -0.0570    1.6856
    -91.00   -0.0798    1.6872
    -90.00   -0.1024    1.6877
    -89.00   -0.1249    1.6872
    -88.00   -0.1472    1.6856
    -87.00   -0.1693    1.6831
    -86.00   -0.1912    1.6795
    -85.00   -0.2129    1.6750
    -84.00   -0.2343    1.6694
    -83.00   -0.2554    1.6628
    -82.00   -0.2762    1.6552
    -81.00   -0.2968    1.6467
    -80.00   -0.3169    1.6372
    -79.00   -0.3368    1.6267
    -78.00   -0.3562    1.6153
    -77.00   -0.3753    1.6029
    -76.00   -0.3940    1.5897
    -75.00   -0.4122    1.5755
    -74.00   -0.4300    1.5604
    -73.00   -0.4474    1.5445
    -72.00   -0.4642    1.5278
    -71.00   -0.4806    1.5102
    -70.00   -0.4965    1.4918
    -69.00   -0.5119    1.4726
    -68.00   -0.5267    1.4526
    -67.00   -0.5410    1.4320
    -66.00   -0.5547    1.4106
    -65.00   -0.5678    1.3885
    -64.00   -0.5804    1.3657
    -63.00   -0.5924    1.3424
    -62.00   -0.6037    1.3184
    -61.00   -0.6144    1.2939
    -60.00   -0.6245    1.2688
    -59.00   -0.6339    1.2432
    -58.00   -0.6427    1.2171
    -57.00   -0.6508    1.1905
    -56.00   -0.6583    1.1636
    -55.00   -0.6650    1.1362
    -54.00   -0.6711    1.1085
    -53.00   -0.6765    1.0805
    -52.00   -0.6811    1.0522
    -51.00   -0.6851    1.0236
    -50.00   -0.6883    0.9948
    -49.00   -0.6908    0.9659
    -48.00   -0.6926    0.9368
    -47.00   -0.6936    0.9075
    -46.00   -0.6939    0.8782
    -45.00   -0.6935    0.8489
    -44.00   -0.6923    0.8195
    -43.00   -0.6904    0.7902
    -42.00   -0.6878    0.7609
    -41.00   -0.6844    0.7317
    -40.00   -0.6803    0.7027
    -39.00   -0.6754    0.6738
    -38.00   -0.6699    0.6452
    -37.00   -0.6636    0.6167
    -36.00   -0.6566    0.5886
    -35.00   -0.6490    0.5607
    -34.00   -0.6407    0.5332
    -33.00   -0.6317    0.5060
    -32.00   -0.6222    0.4793
    -31.00   -0.6120    0.4529
    -30.00   -0.6014    0.4271
    -29.00   -0.5902    0.4016
    -28.00   -0.5787    0.3767
    -27.00   -0.5669    0.3524
    -26.00   -0.5550    0.3285
    -25.00   -0.5432    0.3052
    -24.00   -0.5317    0.2825
    -23.00   -0.5210    0.2603
    -22.00   -0.5117    0.2386
    -21.00   -0.5047    0.2174
    -20.00   -0.5014    0.1966
    -19.00   -0.5040    0.1761
    -18.00   -0.5160    0.1555
    -17.00   -0.5427    0.1347
    -16.00   -0.5924    0.1130
    -15.00   -0.6747    0.0902
    -14.00   -0.7949    0.0663
    -13.00   -0.9349    0.0435
    -12.00   -1.0384    0.0260
    -11.00   -1.0507    0.0167
    -10.00   -0.9793    0.0138
