AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 16:01:40 Compatible with AeroDyn v13.0.
Polar "T1_Re2.100_M0.00_N9.0 360 M" on Foil "T1_Re2.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.43          Angle of attack for zero Cn for linear Cn curve (deg)
7.07734        Cn slope for zero lift for linear Cn curve (1/rad)
1.1749         Cn at stall value for positive angle of attack for linear Cn curve
-0.9030        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0072         Minimum CD value
   -180.00   -0.0397    0.0060
   -179.00    0.0589    0.0065
   -178.00    0.1575    0.0079
   -177.00    0.2561    0.0104
   -176.00    0.3547    0.0138
   -175.00    0.4529    0.0181
   -174.00    0.5451    0.0234
   -173.00    0.6129    0.0297
   -172.00    0.6328    0.0369
   -171.00    0.6015    0.0450
   -170.00    0.5458    0.0540
   -169.00    0.4943    0.0640
   -168.00    0.4590    0.0748
   -167.00    0.4400    0.0866
   -166.00    0.4332    0.0992
   -165.00    0.4347    0.1126
   -164.00    0.4418    0.1269
   -163.00    0.4523    0.1420
   -162.00    0.4649    0.1579
   -161.00    0.4788    0.1746
   -160.00    0.4933    0.1920
   -159.00    0.5079    0.2102
   -158.00    0.5225    0.2291
   -157.00    0.5368    0.2486
   -156.00    0.5506    0.2689
   -155.00    0.5638    0.2898
   -154.00    0.5763    0.3113
   -153.00    0.5882    0.3334
   -152.00    0.5992    0.3560
   -151.00    0.6094    0.3792
   -150.00    0.6188    0.4029
   -149.00    0.6273    0.4271
   -148.00    0.6349    0.4517
   -147.00    0.6416    0.4767
   -146.00    0.6474    0.5021
   -145.00    0.6523    0.5279
   -144.00    0.6563    0.5540
   -143.00    0.6593    0.5804
   -142.00    0.6614    0.6070
   -141.00    0.6626    0.6339
   -140.00    0.6629    0.6610
   -139.00    0.6623    0.6882
   -138.00    0.6608    0.7156
   -137.00    0.6585    0.7430
   -136.00    0.6552    0.7706
   -135.00    0.6511    0.7981
   -134.00    0.6462    0.8257
   -133.00    0.6404    0.8532
   -132.00    0.6338    0.8806
   -131.00    0.6264    0.9079
   -130.00    0.6182    0.9351
   -129.00    0.6093    0.9621
   -128.00    0.5996    0.9889
   -127.00    0.5892    1.0155
   -126.00    0.5781    1.0418
   -125.00    0.5663    1.0678
   -124.00    0.5539    1.0935
   -123.00    0.5408    1.1188
   -122.00    0.5271    1.1437
   -121.00    0.5128    1.1682
   -120.00    0.4980    1.1922
   -119.00    0.4826    1.2158
   -118.00    0.4667    1.2388
   -117.00    0.4502    1.2614
   -116.00    0.4334    1.2833
   -115.00    0.4160    1.3046
   -114.00    0.3982    1.3254
   -113.00    0.3801    1.3454
   -112.00    0.3615    1.3649
   -111.00    0.3426    1.3836
   -110.00    0.3233    1.4016
   -109.00    0.3038    1.4189
   -108.00    0.2840    1.4354
   -107.00    0.2639    1.4511
   -106.00    0.2432    1.4661
   -105.00    0.2227    1.4802
   -104.00    0.2019    1.4935
   -103.00    0.1811    1.5060
   -102.00    0.1601    1.5176
   -101.00    0.1389    1.5283
   -100.00    0.1177    1.5381
    -99.00    0.0964    1.5470
    -98.00    0.0750    1.5551
    -97.00    0.0537    1.5622
    -96.00    0.0323    1.5683
    -95.00    0.0109    1.5736
    -94.00   -0.0104    1.5778
    -93.00   -0.0317    1.5812
    -92.00   -0.0529    1.5836
    -91.00   -0.0740    1.5850
    -90.00   -0.0950    1.5855
    -89.00   -0.1158    1.5850
    -88.00   -0.1365    1.5836
    -87.00   -0.1570    1.5812
    -86.00   -0.1773    1.5778
    -85.00   -0.1973    1.5735
    -84.00   -0.2172    1.5683
    -83.00   -0.2368    1.5621
    -82.00   -0.2561    1.5550
    -81.00   -0.2751    1.5470
    -80.00   -0.2939    1.5381
    -79.00   -0.3123    1.5282
    -78.00   -0.3303    1.5175
    -77.00   -0.3481    1.5059
    -76.00   -0.3654    1.4935
    -75.00   -0.3823    1.4802
    -74.00   -0.3989    1.4660
    -73.00   -0.4150    1.4511
    -72.00   -0.4307    1.4353
    -71.00   -0.4460    1.4188
    -70.00   -0.4607    1.4015
    -69.00   -0.4751    1.3835
    -68.00   -0.4889    1.3648
