AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 16:01:40 Compatible with AeroDyn v13.0.
Polar "T1_Re1.100_M0.00_N9.0 360 M" on Foil "T1_Re1.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.39          Angle of attack for zero Cn for linear Cn curve (deg)
6.95125        Cn slope for zero lift for linear Cn curve (1/rad)
1.1254         Cn at stall value for positive angle of attack for linear Cn curve
-0.9291        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0088         Minimum CD value
   -180.00   -0.0388    0.0060
   -179.00    0.0586    0.0065
   -178.00    0.1553    0.0079
   -177.00    0.2473    0.0104
   -176.00    0.3251    0.0138
   -175.00    0.3764    0.0181
   -174.00    0.3969    0.0234
   -173.00    0.3945    0.0297
   -172.00    0.3831    0.0369
   -171.00    0.3726    0.0450
   -170.00    0.3676    0.0540
   -169.00    0.3684    0.0640
   -168.00    0.3744    0.0748
   -167.00    0.3842    0.0866
   -166.00    0.3967    0.0992
   -165.00    0.4112    0.1126
   -164.00    0.4268    0.1269
   -163.00    0.4430    0.1420
   -162.00    0.4596    0.1579
   -161.00    0.4762    0.1746
   -160.00    0.4927    0.1920
   -159.00    0.5088    0.2102
   -158.00    0.5244    0.2291
   -157.00    0.5395    0.2486
   -156.00    0.5539    0.2689
   -155.00    0.5677    0.2898
   -154.00    0.5806    0.3113
   -153.00    0.5928    0.3334
   -152.00    0.6042    0.3560
   -151.00    0.6147    0.3792
   -150.00    0.6243    0.4029
   -149.00    0.6330    0.4271
   -148.00    0.6408    0.4517
   -147.00    0.6477    0.4767
   -146.00    0.6537    0.5021
   -145.00    0.6587    0.5279
   -144.00    0.6628    0.5540
   -143.00    0.6660    0.5804
   -142.00    0.6683    0.6070
   -141.00    0.6696    0.6339
   -140.00    0.6701    0.6610
   -139.00    0.6696    0.6882
   -138.00    0.6682    0.7156
   -137.00    0.6659    0.7430
   -136.00    0.6627    0.7706
   -135.00    0.6587    0.7981
   -134.00    0.6538    0.8257
   -133.00    0.6481    0.8532
   -132.00    0.6415    0.8806
   -131.00    0.6341    0.9079
   -130.00    0.6260    0.9351
   -129.00    0.6170    0.9621
   -128.00    0.6073    0.9889
   -127.00    0.5969    1.0155
   -126.00    0.5858    1.0418
   -125.00    0.5739    1.0678
   -124.00    0.5614    1.0935
   -123.00    0.5483    1.1188
   -122.00    0.5345    1.1437
   -121.00    0.5201    1.1682
   -120.00    0.5051    1.1922
   -119.00    0.4895    1.2158
   -118.00    0.4735    1.2388
   -117.00    0.4569    1.2613
   -116.00    0.4398    1.2833
   -115.00    0.4222    1.3046
   -114.00    0.4043    1.3254
   -113.00    0.3859    1.3454
   -112.00    0.3671    1.3649
   -111.00    0.3479    1.3836
   -110.00    0.3284    1.4016
   -109.00    0.3080    1.4189
   -108.00    0.2879    1.4354
   -107.00    0.2676    1.4511
   -106.00    0.2469    1.4661
   -105.00    0.2261    1.4802
   -104.00    0.2051    1.4935
   -103.00    0.1839    1.5060
   -102.00    0.1626    1.5176
   -101.00    0.1411    1.5283
   -100.00    0.1195    1.5381
    -99.00    0.0979    1.5470
    -98.00    0.0762    1.5551
    -97.00    0.0545    1.5622
    -96.00    0.0328    1.5683
    -95.00    0.0110    1.5736
    -94.00   -0.0106    1.5778
    -93.00   -0.0323    1.5812
    -92.00   -0.0538    1.5836
    -91.00   -0.0753    1.5850
    -90.00   -0.0966    1.5855
    -89.00   -0.1178    1.5850
    -88.00   -0.1388    1.5836
    -87.00   -0.1596    1.5812
    -86.00   -0.1802    1.5778
    -85.00   -0.2006    1.5735
    -84.00   -0.2208    1.5683
    -83.00   -0.2407    1.5621
    -82.00   -0.2603    1.5550
    -81.00   -0.2797    1.5470
    -80.00   -0.2987    1.5381
    -79.00   -0.3174    1.5282
    -78.00   -0.3357    1.5175
    -77.00   -0.3537    1.5059
    -76.00   -0.3713    1.4935
    -75.00   -0.3884    1.4802
    -74.00   -0.4052    1.4660
    -73.00   -0.4215    1.4511
    -72.00   -0.4374    1.4353
    -71.00   -0.4529    1.4188
    -70.00   -0.4678    1.4015
    -69.00   -0.4823    1.3835
    -68.00   -0.4963    1.3648
    -67.00   -0.5097    1.3454
    -66.00   -0.5226    1.3253
    -65.00   -0.5350    1.3046
    -64.00   -0.5468    1.2832
    -63.00   -0.5581    1.2613
    -62.00   -0.5688    1.2388
    -61.00   -0.5789    1.2157
    -60.00   -0.5884    1.1921
    -59.00   -0.5973    1.1681
    -58.00   -0.6055    1.1436
    -57.00   -0.6132    1.1187
    -56.00   -0.6202    1.0934
    -55.00   -0.6266    1.0677
    -54.00   -0.6323    1.0417
    -53.00   -0.6373    1.0154
    -52.00   -0.6417    0.9888
    -51.00   -0.6455    0.9619
    -50.00   -0.6485    0.9349
    -49.00   -0.6509    0.9077
    -48.00   -0.6525    0.8804
    -47.00   -0.6535    0.8529
    -46.00   -0.6538    0.8254
    -45.00   -0.6534    0.7978
    -44.00   -0.6523    0.7703
    -43.00   -0.6506    0.7427
    -42.00   -0.6481    0.7152
    -41.00   -0.6449    0.6879
    -40.00   -0.6411    0.6606
    -39.00   -0.6365    0.6335
    -38.00   -0.6313    0.6066
    -37.00   -0.6254    0.5799
    -36.00   -0.6189    0.5534
