AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 16:01:40 Compatible with AeroDyn v13.0.
Polar "T1_Re1.000_M0.00_N9.0 360 M" on Foil "T1_Re1.000_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.39          Angle of attack for zero Cn for linear Cn curve (deg)
6.92084        Cn slope for zero lift for linear Cn curve (1/rad)
1.1209         Cn at stall value for positive angle of attack for linear Cn curve
-0.9263        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0091         Minimum CD value
   -180.00   -0.0386    0.0060
   -179.00    0.0581    0.0065
   -178.00    0.1519    0.0079
   -177.00    0.2357    0.0104
   -176.00    0.2990    0.0138
   -175.00    0.3353    0.0181
   -174.00    0.3481    0.0234
   -173.00    0.3479    0.0297
   -172.00    0.3444    0.0369
   -171.00    0.3432    0.0450
   -170.00    0.3461    0.0540
   -169.00    0.3532    0.0640
   -168.00    0.3637    0.0748
   -167.00    0.3767    0.0866
   -166.00    0.3915    0.0992
   -165.00    0.4075    0.1126
   -164.00    0.4243    0.1269
   -163.00    0.4414    0.1420
   -162.00    0.4586    0.1579
   -161.00    0.4756    0.1746
   -160.00    0.4924    0.1920
   -159.00    0.5088    0.2102
   -158.00    0.5246    0.2291
   -157.00    0.5398    0.2486
   -156.00    0.5544    0.2689
   -155.00    0.5682    0.2898
   -154.00    0.5812    0.3113
   -153.00    0.5935    0.3334
   -152.00    0.6049    0.3560
   -151.00    0.6154    0.3792
   -150.00    0.6250    0.4029
   -149.00    0.6338    0.4271
   -148.00    0.6416    0.4517
   -147.00    0.6486    0.4767
   -146.00    0.6545    0.5021
   -145.00    0.6596    0.5279
   -144.00    0.6638    0.5540
   -143.00    0.6670    0.5804
   -142.00    0.6692    0.6070
   -141.00    0.6706    0.6339
   -140.00    0.6710    0.6610
   -139.00    0.6705    0.6882
   -138.00    0.6692    0.7156
   -137.00    0.6669    0.7430
   -136.00    0.6637    0.7706
   -135.00    0.6597    0.7981
   -134.00    0.6548    0.8257
   -133.00    0.6491    0.8532
   -132.00    0.6425    0.8806
   -131.00    0.6351    0.9079
   -130.00    0.6270    0.9351
   -129.00    0.6180    0.9621
   -128.00    0.6083    0.9889
   -127.00    0.5979    1.0155
   -126.00    0.5867    1.0418
   -125.00    0.5749    1.0678
   -124.00    0.5624    1.0935
   -123.00    0.5492    1.1188
   -122.00    0.5354    1.1437
   -121.00    0.5210    1.1682
