AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 16:01:40 Compatible with AeroDyn v13.0.
Polar "T1_Re0.600_M0.00_N9.0 360 M" on Foil "T1_Re0.600_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.37          Angle of attack for zero Cn for linear Cn curve (deg)
6.80109        Cn slope for zero lift for linear Cn curve (1/rad)
1.1282         Cn at stall value for positive angle of attack for linear Cn curve
-0.9264        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0115         Minimum CD value
   -180.00   -0.0370    0.0060
   -179.00   -0.0079    0.0065
   -178.00    0.0211    0.0079
   -177.00    0.0498    0.0102
   -176.00    0.0781    0.0135
   -175.00    0.1062    0.0177
   -174.00    0.1338    0.0229
   -173.00    0.1611    0.0289
   -172.00    0.1878    0.0359
   -171.00    0.2141    0.0438
   -170.00    0.2398    0.0525
   -169.00    0.2650    0.0622
   -168.00    0.2896    0.0727
   -167.00    0.3136    0.0840
   -166.00    0.3369    0.0962
   -165.00    0.3595    0.1093
   -164.00    0.3814    0.1231
   -163.00    0.4026    0.1377
   -162.00    0.4230    0.1531
   -161.00    0.4427    0.1693
   -160.00    0.4615    0.1862
   -159.00    0.4795    0.2038
   -158.00    0.4967    0.2221
   -157.00    0.5130    0.2410
   -156.00    0.5285    0.2606
   -155.00    0.5430    0.2808
   -154.00    0.5567    0.3017
   -153.00    0.5694    0.3231
   -152.00    0.5813    0.3450
   -151.00    0.5922    0.3674
   -150.00    0.6022    0.3904
   -149.00    0.6112    0.4138
   -148.00    0.6193    0.4376
   -147.00    0.6265    0.4619
   -146.00    0.6328    0.4865
   -145.00    0.6381    0.5115
   -144.00    0.6424    0.5367
   -143.00    0.6458    0.5623
   -142.00    0.6483    0.5881
   -141.00    0.6499    0.6141
   -140.00    0.6506    0.6403
   -139.00    0.6504    0.6667
   -138.00    0.6492    0.6932
   -137.00    0.6472    0.7198
   -136.00    0.6443    0.7464
   -135.00    0.6406    0.7731
   -134.00    0.6360    0.7998
   -133.00    0.6306    0.8264
   -132.00    0.6243    0.8530
   -131.00    0.6173    0.8794
   -130.00    0.6095    0.9058
   -129.00    0.6009    0.9319
   -128.00    0.5916    0.9579
   -127.00    0.5815    0.9836
   -126.00    0.5708    1.0091
   -125.00    0.5593    1.0343
   -124.00    0.5472    1.0591
   -123.00    0.5345    1.0836
   -122.00    0.5211    1.1078
   -121.00    0.5071    1.1315
   -120.00    0.4926    1.1547
   -119.00    0.4775    1.1776
   -118.00    0.4618    1.1999
   -117.00    0.4457    1.2217
   -116.00    0.4291    1.2429
   -115.00    0.4120    1.2636
   -114.00    0.3944    1.2836
   -113.00    0.3765    1.3031
   -112.00    0.3582    1.3219
   -111.00    0.3395    1.3400
   -110.00    0.3205    1.3574
   -109.00    0.3012    1.3742
   -108.00    0.2815    1.3902
   -107.00    0.2616    1.4054
   -106.00    0.2415    1.4199
   -105.00    0.2211    1.4336
   -104.00    0.2006    1.4464
   -103.00    0.1799    1.4585
   -102.00    0.1590    1.4697
   -101.00    0.1380    1.4801
   -100.00    0.1169    1.4896
    -99.00    0.0958    1.4983
    -98.00    0.0745    1.5060
    -97.00    0.0533    1.5129
    -96.00    0.0320    1.5189
    -95.00    0.0108    1.5239
    -94.00   -0.0105    1.5281
    -93.00   -0.0316    1.5313
    -92.00   -0.0527    1.5336
    -91.00   -0.0737    1.5350
    -90.00   -0.0945    1.5355
    -89.00   -0.1153    1.5350
    -88.00   -0.1358    1.5336
    -87.00   -0.1562    1.5313
    -86.00   -0.1764    1.5281
    -85.00   -0.1964    1.5239
    -84.00   -0.2161    1.5189
    -83.00   -0.2356    1.5129
    -82.00   -0.2548    1.5060
    -81.00   -0.2737    1.4982
    -80.00   -0.2923    1.4896
    -79.00   -0.3105    1.4801
    -78.00   -0.3284    1.4697
    -77.00   -0.3460    1.4585
    -76.00   -0.3632    1.4464
    -75.00   -0.3800    1.4335
    -74.00   -0.3964    1.4198
    -73.00   -0.4123    1.4054
    -72.00   -0.4278    1.3901
    -71.00   -0.4429    1.3741
    -70.00   -0.4575    1.3574
    -69.00   -0.4716    1.3399
    -68.00   -0.4852    1.3218
    -67.00   -0.4983    1.3030
    -66.00   -0.5109    1.2836
    -65.00   -0.5230    1.2635
    -64.00   -0.5345    1.2428
    -63.00   -0.5455    1.2216
    -62.00   -0.5558    1.1998
    -61.00   -0.5657    1.1775
    -60.00   -0.5749    1.1546
    -59.00   -0.5835    1.1314
    -58.00   -0.5915    1.1076
    -57.00   -0.5989    1.0835
    -56.00   -0.6057    1.0590
    -55.00   -0.6119    1.0341
    -54.00   -0.6174    1.0089
    -53.00   -0.6223    0.9835
    -52.00   -0.6265    0.9577
    -51.00   -0.6300    0.9317
    -50.00   -0.6329    0.9056
    -49.00   -0.6352    0.8792
    -48.00   -0.6367    0.8528
    -47.00   -0.6376    0.8262
    -46.00   -0.6378    0.7995
    -45.00   -0.6374    0.7728
    -44.00   -0.6362    0.7461
    -43.00   -0.6344    0.7195
    -42.00   -0.6319    0.6929
    -41.00   -0.6288    0.6663
    -40.00   -0.6250    0.6399
    -39.00   -0.6205    0.6137
    -38.00   -0.6153    0.5876
    -37.00   -0.6095    0.5618
    -36.00   -0.6031    0.5361
