AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:22:48 Compatible with AeroDyn v13.0.
Polar "T1_Re2.700_M0.00_N9.0 360 M" on Foil "T1_Re2.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
5.81123        Cn slope for zero lift for linear Cn curve (1/rad)
0.9356         Cn at stall value for positive angle of attack for linear Cn curve
-0.9342        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0080         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0812    0.0065
   -178.00    0.1624    0.0079
   -177.00    0.2437    0.0104
   -176.00    0.3249    0.0138
   -175.00    0.4061    0.0181
   -174.00    0.4873    0.0234
   -173.00    0.5682    0.0297
   -172.00    0.6430    0.0369
   -171.00    0.6945    0.0450
   -170.00    0.7018    0.0541
   -169.00    0.6654    0.0641
   -168.00    0.6120    0.0750
   -167.00    0.5668    0.0867
   -166.00    0.5387    0.0994
   -165.00    0.5262    0.1129
   -164.00    0.5249    0.1272
   -163.00    0.5311    0.1424
   -162.00    0.5419    0.1584
   -161.00    0.5557    0.1751
   -160.00    0.5713    0.1927
   -159.00    0.5877    0.2109
   -158.00    0.6046    0.2299
   -157.00    0.6215    0.2496
   -156.00    0.6382    0.2700
   -155.00    0.6544    0.2910
   -154.00    0.6701    0.3126
   -153.00    0.6852    0.3349
   -152.00    0.6995    0.3577
   -151.00    0.7129    0.3810
   -150.00    0.7255    0.4049
   -149.00    0.7373    0.4293
   -148.00    0.7480    0.4541
   -147.00    0.7578    0.4793
   -146.00    0.7666    0.5049
   -145.00    0.7744    0.5309
   -144.00    0.7811    0.5573
   -143.00    0.7868    0.5839
   -142.00    0.7914    0.6108
   -141.00    0.7950    0.6379
   -140.00    0.7975    0.6653
   -139.00    0.7989    0.6928
   -138.00    0.7993    0.7204
   -137.00    0.7985    0.7482
   -136.00    0.7967    0.7760
   -135.00    0.7938    0.8038
