AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:22:48 Compatible with AeroDyn v13.0.
Polar "T1_Re2.000_M0.00_N9.0 360 M" on Foil "T1_Re2.000_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
5.66882        Cn slope for zero lift for linear Cn curve (1/rad)
0.8756         Cn at stall value for positive angle of attack for linear Cn curve
-0.8743        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0084         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0794    0.0065
   -178.00    0.1588    0.0079
   -177.00    0.2382    0.0104
   -176.00    0.3177    0.0138
   -175.00    0.3971    0.0181
   -174.00    0.4755    0.0234
   -173.00    0.5465    0.0297
   -172.00    0.5961    0.0369
   -171.00    0.6104    0.0450
   -170.00    0.5915    0.0541
   -169.00    0.5578    0.0641
   -168.00    0.5276    0.0750
   -167.00    0.5086    0.0867
   -166.00    0.5009    0.0994
   -165.00    0.5022    0.1129
   -164.00    0.5097    0.1272
   -163.00    0.5214    0.1424
   -162.00    0.5358    0.1584
   -161.00    0.5518    0.1751
   -160.00    0.5688    0.1927
   -159.00    0.5862    0.2109
   -158.00    0.6037    0.2299
   -157.00    0.6210    0.2496
   -156.00    0.6380    0.2700
   -155.00    0.6544    0.2910
   -154.00    0.6703    0.3126
   -153.00    0.6854    0.3349
   -152.00    0.6997    0.3577
   -151.00    0.7132    0.3810
   -150.00    0.7258    0.4049
   -149.00    0.7376    0.4293
   -148.00    0.7483    0.4541
   -147.00    0.7581    0.4793
   -146.00    0.7669    0.5049
   -145.00    0.7747    0.5309
   -144.00    0.7814    0.5573
   -143.00    0.7871    0.5839
   -142.00    0.7917    0.6108
   -141.00    0.7953    0.6379
   -140.00    0.7977    0.6653
   -139.00    0.7991    0.6928
   -138.00    0.7995    0.7204
   -137.00    0.7987    0.7482
   -136.00    0.7969    0.7760
   -135.00    0.7940    0.8038
   -134.00    0.7900    0.8316
   -133.00    0.7850    0.8595
   -132.00    0.7789    0.8872
   -131.00    0.7718    0.9148
   -130.00    0.7637    0.9423
   -129.00    0.7545    0.9697
   -128.00    0.7444    0.9968
   -127.00    0.7332    1.0237
   -126.00    0.7211    1.0503
   -125.00    0.7081    1.0767
   -124.00    0.6941    1.1027
   -123.00    0.6792    1.1283
   -122.00    0.6635    1.1535
   -121.00    0.6469    1.1783
   -120.00    0.6294    1.2027
   -119.00    0.6112    1.2266
   -118.00    0.5921    1.2499
   -117.00    0.5723    1.2727
   -116.00    0.5518    1.2950
   -115.00    0.5306    1.3166
   -114.00    0.5088    1.3376
   -113.00    0.4863    1.3580
   -112.00    0.4632    1.3777
   -111.00    0.4395    1.3967
   -110.00    0.4153    1.4150
   -109.00    0.3906    1.4325
   -108.00    0.3654    1.4492
   -107.00    0.3398    1.4652
