AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:22:48 Compatible with AeroDyn v13.0.
Polar "T1_Re0.300_M0.00_N9.0 360 M" on Foil "T1_Re0.300_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
5.13125        Cn slope for zero lift for linear Cn curve (1/rad)
-0.7515        Cn at stall value for positive angle of attack for linear Cn curve
-0.9400        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0142         Minimum CD value
   -180.00   -0.0000    0.0060
   -179.00    0.0715    0.0065
   -178.00    0.1404    0.0079
   -177.00    0.2027    0.0104
   -176.00    0.2539    0.0138
   -175.00    0.2915    0.0181
   -174.00    0.3168    0.0234
   -173.00    0.3337    0.0297
   -172.00    0.3469    0.0369
   -171.00    0.3594    0.0450
   -170.00    0.3729    0.0541
   -169.00    0.3880    0.0641
   -168.00    0.4047    0.0750
   -167.00    0.4228    0.0867
   -166.00    0.4419    0.0994
   -165.00    0.4617    0.1129
   -164.00    0.4819    0.1272
   -163.00    0.5023    0.1424
   -162.00    0.5227    0.1584
   -161.00    0.5429    0.1751
   -160.00    0.5628    0.1927
   -159.00    0.5823    0.2109
   -158.00    0.6013    0.2299
   -157.00    0.6197    0.2496
   -156.00    0.6374    0.2700
   -155.00    0.6544    0.2910
   -154.00    0.6706    0.3126
   -153.00    0.6860    0.3349
   -152.00    0.7006    0.3577
   -151.00    0.7142    0.3810
   -150.00    0.7269    0.4049
   -149.00    0.7387    0.4293
   -148.00    0.7495    0.4541
   -147.00    0.7593    0.4793
   -146.00    0.7681    0.5049
   -145.00    0.7759    0.5309
   -144.00    0.7826    0.5573
   -143.00    0.7882    0.5839
   -142.00    0.7928    0.6108
   -141.00    0.7964    0.6379
   -140.00    0.7988    0.6653
   -139.00    0.8002    0.6928
   -138.00    0.8005    0.7204
   -137.00    0.7997    0.7482
   -136.00    0.7978    0.7760
   -135.00    0.7949    0.8038
   -134.00    0.7909    0.8316
   -133.00    0.7859    0.8595
   -132.00    0.7798    0.8872
   -131.00    0.7726    0.9148
   -130.00    0.7644    0.9423
   -129.00    0.7553    0.9697
   -128.00    0.7451    0.9968
   -127.00    0.7339    1.0237
   -126.00    0.7218    1.0503
   -125.00    0.7087    1.0767
   -124.00    0.6947    1.1027
   -123.00    0.6798    1.1283
   -122.00    0.6641    1.1535
   -121.00    0.6474    1.1783
   -120.00    0.6300    1.2027
   -119.00    0.6117    1.2266
   -118.00    0.5926    1.2499
   -117.00    0.5728    1.2727
   -116.00    0.5523    1.2950
   -115.00    0.5311    1.3166
   -114.00    0.5092    1.3376
   -113.00    0.4867    1.3580
   -112.00    0.4636    1.3777
   -111.00    0.4390    1.3967
   -110.00    0.4148    1.4149
   -109.00    0.3902    1.4325
   -108.00    0.3650    1.4492
   -107.00    0.3394    1.4652
   -106.00    0.3134    1.4804
   -105.00    0.2871    1.4947
   -104.00    0.2604    1.5082
   -103.00    0.2334    1.5209
   -102.00    0.2062    1.5326
   -101.00    0.1787    1.5435
   -100.00    0.1511    1.5535
    -99.00    0.1233    1.5625
    -98.00    0.0953    1.5707
    -97.00    0.0673    1.5779
    -96.00    0.0393    1.5842
    -95.00    0.0112    1.5895
    -94.00   -0.0168    1.5938
    -93.00   -0.0447    1.5972
    -92.00   -0.0726    1.5996
    -91.00   -0.1004    1.6011
    -90.00   -0.1280    1.6016
    -89.00   -0.1554    1.6011
    -88.00   -0.1825    1.5996
    -87.00   -0.2094    1.5972
    -86.00   -0.2360    1.5938
    -85.00   -0.2623    1.5894
    -84.00   -0.2883    1.5841
    -83.00   -0.3139    1.5779
    -82.00   -0.3390    1.5707
    -81.00   -0.3637    1.5625
    -80.00   -0.3880    1.5534
    -79.00   -0.4117    1.5435
    -78.00   -0.4350    1.5326
    -77.00   -0.4577    1.5208
    -76.00   -0.4798    1.5082
    -75.00   -0.5013    1.4947
    -74.00   -0.5223    1.4803
    -73.00   -0.5426    1.4651
    -72.00   -0.5622    1.4492
    -71.00   -0.5811    1.4324
    -70.00   -0.5994    1.4149
    -69.00   -0.6170    1.3966
    -68.00   -0.6338    1.3776
    -67.00   -0.6498    1.3579
    -66.00   -0.6652    1.3375
    -65.00   -0.6797    1.3165
    -64.00   -0.6934    1.2949
    -63.00   -0.7064    1.2726
    -62.00   -0.7185    1.2498
    -61.00   -0.7298    1.2264
    -60.00   -0.7403    1.2025
    -59.00   -0.7499    1.1782
    -58.00   -0.7587    1.1534
    -57.00   -0.7667    1.1281
    -56.00   -0.7737    1.1025
    -55.00   -0.7800    1.0764
    -54.00   -0.7853    1.0501
    -53.00   -0.7898    1.0235
    -52.00   -0.7934    0.9965
    -51.00   -0.7961    0.9694
    -50.00   -0.7980    0.9420
    -49.00   -0.7990    0.9145
    -48.00   -0.7992    0.8868
    -47.00   -0.7985    0.8591
    -46.00   -0.7969    0.8312
    -45.00   -0.7945    0.8034
    -44.00   -0.7913    0.7755
    -43.00   -0.7872    0.7476
    -42.00   -0.7823    0.7199
    -41.00   -0.7766    0.6922
    -40.00   -0.7701    0.6646
    -39.00   -0.7628    0.6372
    -38.00   -0.7548    0.6100
    -37.00   -0.7460    0.5831
    -36.00   -0.7365    0.5564
    -35.00   -0.7263    0.5299
    -34.00   -0.7154    0.5038
    -33.00   -0.7039    0.4781
    -32.00   -0.6918    0.4527
    -31.00   -0.6792    0.4277
    -30.00   -0.6661    0.4032
    -29.00   -0.6526    0.3791
    -28.00   -0.6387    0.3554
    -27.00   -0.6247    0.3323
    -26.00   -0.6106    0.3097
    -25.00   -0.5967    0.2875
    -24.00   -0.5833    0.2659
    -23.00   -0.5709    0.2448
    -22.00   -0.5599    0.2241
    -21.00   -0.5514    0.2038
    -20.00   -0.5467    0.1839
    -19.00   -0.5479    0.1641
    -18.00   -0.5582    0.1443
    -17.00   -0.5822    0.1242
    -16.00   -0.6262    0.1035
    -15.00   -0.6962    0.0821
    -14.00   -0.7912    0.0607
    -13.00   -0.8912    0.0415
    -12.00   -0.9555    0.0276
    -11.00   -0.9537    0.0204
    -10.00   -0.8096    0.0230
     -9.50   -0.7583    0.0216
     -9.00   -0.7163    0.0203
     -8.50   -0.6839    0.0194
     -8.00   -0.6491    0.0185
     -7.50   -0.6151    0.0178
     -7.00   -0.5782    0.0171
     -6.50   -0.5416    0.0166
     -6.00   -0.5055    0.0162
     -5.50   -0.4630    0.0156
     -5.00   -0.4289    0.0155
     -4.50   -0.3882    0.0151
     -4.00   -0.3517    0.0150
     -3.50   -0.3087    0.0147
     -3.00   -0.2663    0.0147
     -2.50   -0.2227    0.0145
     -2.00   -0.1802    0.0144
     -1.50   -0.1335    0.0143
     -1.00   -0.0916    0.0143
     -0.50   -0.0446    0.0142
      0.00    0.0000    0.0143
      0.50    0.0446    0.0142
      1.00    0.0916    0.0143
      1.50    0.1335    0.0143
      2.00    0.1803    0.0144
      2.50    0.2228    0.0145
      3.00    0.2664    0.0147
      3.50    0.3088    0.0147
      4.00    0.3519    0.0150
      4.50    0.3885    0.0151
      5.00    0.4293    0.0155
      5.50    0.4634    0.0156
      6.00    0.5059    0.0162
      6.50    0.5421    0.0166
      7.00    0.5789    0.0171
      7.50    0.6159    0.0178
      8.00    0.6499    0.0185
      8.50    0.6849    0.0194
      9.00    0.7174    0.0203
      9.50    0.7596    0.0216
     10.00    0.8106    0.0230
     11.00    0.9319    0.0264
     11.50    0.9916    0.0283
     12.00    1.0473    0.0304
     12.50    1.1011    0.0327
     13.00    1.0984    0.0344
     13.50    1.0902    0.0360
     14.00    1.0827    0.0381
     14.50    1.0816    0.0406
     15.00    1.0922    0.0429
     15.50    1.0933    0.0465
     16.00    1.0988    0.0502
     16.50    1.1102    0.0536
     17.00    1.1193    0.0574
     17.50    1.1174    0.0627
     18.00    1.1200    0.0677
     18.50    1.1401    0.0705
     19.00    1.1247    0.0780
     19.50    1.1146    0.0849
     20.00    1.1128    0.0908
     20.50    1.1360    0.0933
     21.00    1.0865    0.1058
     21.50    1.0429    0.1180
     22.00    1.0462    0.1237
     23.00    1.0261    0.1780
     24.00    1.0068    0.2014
     25.00    0.9889    0.2255
     26.00    0.9728    0.2504
     27.00    0.9586    0.2759
     28.00    0.9463    0.3019
     29.00    0.9357    0.3284
     30.00    0.9269    0.3552
     31.00    0.9195    0.3824
     32.00    0.9135    0.4099
     33.00    0.9086    0.4377
     34.00    0.9046    0.4657
     35.00    0.9014    0.4940
     36.00    0.8989    0.5224
     37.00    0.8967    0.5510
     38.00    0.8949    0.5797
     39.00    0.8933    0.6086
     40.00    0.8918    0.6375
     41.00    0.8903    0.6666
