AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:49:41 Compatible with AeroDyn v13.0.
Polar "T1_Re3.600_M0.00_N9.0 360 M" on Foil "T1_Re3.600_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
21.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.51          Angle of attack for zero Cn for linear Cn curve (deg)
7.02355        Cn slope for zero lift for linear Cn curve (1/rad)
-0.5935        Cn at stall value for positive angle of attack for linear Cn curve
-0.8953        Cn at stall value for negative angle of attack for linear Cn curve
-2.00          Angle of attack for minimum CD (deg)
0.0054         Minimum CD value
   -180.00   -0.0432    0.0060
   -179.00    0.0548    0.0065
   -178.00    0.1528    0.0080
   -177.00    0.2507    0.0105
   -176.00    0.3487    0.0140
   -175.00    0.4466    0.0184
   -174.00    0.5446    0.0239
   -173.00    0.6421    0.0303
   -172.00    0.7294    0.0377
   -171.00    0.7766    0.0461
   -170.00    0.7531    0.0553
   -169.00    0.6740    0.0656
   -168.00    0.5881    0.0767
   -167.00    0.5253    0.0888
   -166.00    0.4889    0.1017
   -165.00    0.4721    0.1155
   -164.00    0.4681    0.1302
   -163.00    0.4720    0.1457
   -162.00    0.4807    0.1621
   -161.00    0.4923    0.1792
   -160.00    0.5054    0.1971
   -159.00    0.5193    0.2158
   -158.00    0.5335    0.2352
   -157.00    0.5475    0.2553
   -156.00    0.5613    0.2761
   -155.00    0.5746    0.2976
   -154.00    0.5873    0.3197
   -153.00    0.5992    0.3424
   -152.00    0.6104    0.3657
   -151.00    0.6208    0.3895
   -150.00    0.6303    0.4138
   -149.00    0.6389    0.4387
   -148.00    0.6466    0.4640
   -147.00    0.6534    0.4897
   -146.00    0.6592    0.5158
   -145.00    0.6642    0.5423
   -144.00    0.6681    0.5691
   -143.00    0.6712    0.5962
   -142.00    0.6733    0.6236
   -141.00    0.6744    0.6513
   -140.00    0.6747    0.6791
   -139.00    0.6740    0.7071
   -138.00    0.6724    0.7352
   -137.00    0.6699    0.7634
   -136.00    0.6665    0.7917
   -135.00    0.6623    0.8200
   -134.00    0.6572    0.8483
   -133.00    0.6512    0.8766
   -132.00    0.6444    0.9048
   -131.00    0.6368    0.9329
   -130.00    0.6285    0.9608
   -129.00    0.6193    0.9886
   -128.00    0.6094    1.0161
   -127.00    0.5988    1.0434
   -126.00    0.5874    1.0705
   -125.00    0.5754    1.0972
   -124.00    0.5627    1.1236
   -123.00    0.5493    1.1496
   -122.00    0.5354    1.1752
   -121.00    0.5208    1.2004
   -120.00    0.5057    1.2251
   -119.00    0.4900    1.2493
   -118.00    0.4737    1.2730
   -117.00    0.4570    1.2961
   -116.00    0.4398    1.3187
   -115.00    0.4222    1.3406
   -114.00    0.4041    1.3619
   -113.00    0.3856    1.3825
   -112.00    0.3668    1.4025
   -111.00    0.3476    1.4217
   -110.00    0.3280    1.4403
   -109.00    0.3082    1.4580
   -108.00    0.2880    1.4750
   -107.00    0.2676    1.4912
   -106.00    0.2470    1.5065
   -105.00    0.2262    1.5211
   -104.00    0.2052    1.5347
   -103.00    0.1837    1.5475
   -102.00    0.1624    1.5594
   -101.00    0.1410    1.5705
   -100.00    0.1194    1.5806
    -99.00    0.0978    1.5897
    -98.00    0.0762    1.5980
    -97.00    0.0545    1.6053
    -96.00    0.0328    1.6116
    -95.00    0.0112    1.6170
    -94.00   -0.0104    1.6214
    -93.00   -0.0320    1.6248
    -92.00   -0.0535    1.6273
    -91.00   -0.0748    1.6288
    -90.00   -0.0961    1.6293
    -89.00   -0.1172    1.6288
    -88.00   -0.1382    1.6273
    -87.00   -0.1589    1.6248
    -86.00   -0.1795    1.6214
    -85.00   -0.1999    1.6170
    -84.00   -0.2200    1.6116
    -83.00   -0.2398    1.6053
    -82.00   -0.2594    1.5980
    -81.00   -0.2787    1.5897
    -80.00   -0.2977    1.5805
    -79.00   -0.3164    1.5704
    -78.00   -0.3347    1.5594
    -77.00   -0.3527    1.5475
    -76.00   -0.3703    1.5347
    -75.00   -0.3875    1.5210
    -74.00   -0.4043    1.5065
    -73.00   -0.4207    1.4911
    -72.00   -0.4367    1.4749
    -71.00   -0.4522    1.4580
    -70.00   -0.4672    1.4402
    -69.00   -0.4818    1.4217
    -68.00   -0.4958    1.4024
    -67.00   -0.5094    1.3825
    -66.00   -0.5224    1.3618
    -65.00   -0.5349    1.3405
    -64.00   -0.5469    1.3186
    -63.00   -0.5583    1.2960
    -62.00   -0.5691    1.2729
    -61.00   -0.5794    1.2492
    -60.00   -0.5891    1.2250
