AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:45:19 Compatible with AeroDyn v13.0.
Polar "T1_Re1.100_M0.00_N9.0 360 M" on Foil "T1_Re1.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
23.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.19          Angle of attack for zero Cn for linear Cn curve (deg)
5.80784        Cn slope for zero lift for linear Cn curve (1/rad)
-0.6699        Cn at stall value for positive angle of attack for linear Cn curve
-0.7631        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0152         Minimum CD value
   -180.00   -0.0335    0.0060
   -179.00    0.0442    0.0065
   -178.00    0.1217    0.0079
   -177.00    0.1976    0.0104
   -176.00    0.2677    0.0138
   -175.00    0.3242    0.0181
   -174.00    0.3603    0.0234
   -173.00    0.3758    0.0297
   -172.00    0.3778    0.0369
   -171.00    0.3752    0.0450
   -170.00    0.3741    0.0540
   -169.00    0.3769    0.0640
   -168.00    0.3838    0.0748
   -167.00    0.3942    0.0866
   -166.00    0.4073    0.0992
   -165.00    0.4223    0.1126
   -164.00    0.4385    0.1269
   -163.00    0.4555    0.1420
   -162.00    0.4729    0.1579
   -161.00    0.4903    0.1746
   -160.00    0.5076    0.1920
   -159.00    0.5246    0.2102
   -158.00    0.5411    0.2291
   -157.00    0.5572    0.2486
   -156.00    0.5725    0.2689
   -155.00    0.5872    0.2898
   -154.00    0.6012    0.3113
   -153.00    0.6144    0.3334
   -152.00    0.6267    0.3560
   -151.00    0.6382    0.3792
   -150.00    0.6488    0.4029
   -149.00    0.6584    0.4271
   -148.00    0.6672    0.4517
   -147.00    0.6750    0.4767
   -146.00    0.6819    0.5021
   -145.00    0.6878    0.5279
   -144.00    0.6928    0.5540
   -143.00    0.6968    0.5804
   -142.00    0.6998    0.6070
   -141.00    0.7019    0.6339
   -140.00    0.7030    0.6610
   -139.00    0.7032    0.6882
   -138.00    0.7024    0.7156
   -137.00    0.7006    0.7430
   -136.00    0.6980    0.7706
   -135.00    0.6943    0.7981
   -134.00    0.6898    0.8257
   -133.00    0.6844    0.8532
   -132.00    0.6781    0.8806
   -131.00    0.6709    0.9079
   -130.00    0.6628    0.9351
   -129.00    0.6539    0.9621
   -128.00    0.6442    0.9889
   -127.00    0.6337    1.0155
   -126.00    0.6224    1.0418
   -125.00    0.6103    1.0678
   -124.00    0.5975    1.0935
   -123.00    0.5839    1.1188
   -122.00    0.5697    1.1437
   -121.00    0.5547    1.1682
   -120.00    0.5391    1.1923
   -119.00    0.5229    1.2158
   -118.00    0.5061    1.2388
   -117.00    0.4887    1.2614
   -116.00    0.4707    1.2833
