AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:42:38 Compatible with AeroDyn v13.0.
Polar "T1_Re0.300_M0.00_N9.0 360 M" on Foil "T1_Re0.300_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.29          Angle of attack for zero Cn for linear Cn curve (deg)
6.32879        Cn slope for zero lift for linear Cn curve (1/rad)
-0.7965        Cn at stall value for positive angle of attack for linear Cn curve
-0.9163        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0153         Minimum CD value
   -180.00   -0.0376    0.0060
   -179.00    0.0487    0.0065
   -178.00    0.1294    0.0080
   -177.00    0.1976    0.0106
   -176.00    0.2475    0.0141
   -175.00    0.2789    0.0187
   -174.00    0.2966    0.0242
   -173.00    0.3076    0.0308
   -172.00    0.3169    0.0383
   -171.00    0.3273    0.0468
   -170.00    0.3398    0.0562
   -169.00    0.3543    0.0666
   -168.00    0.3706    0.0780
   -167.00    0.3882    0.0903
   -166.00    0.4068    0.1034
   -165.00    0.4259    0.1175
   -164.00    0.4453    0.1324
   -163.00    0.4647    0.1482
   -162.00    0.4840    0.1649
   -161.00    0.5030    0.1823
   -160.00    0.5215    0.2005
   -159.00    0.5395    0.2196
   -158.00    0.5568    0.2393
   -157.00    0.5735    0.2598
   -156.00    0.5894    0.2810
   -155.00    0.6046    0.3028
   -154.00    0.6189    0.3253
   -153.00    0.6323    0.3484
   -152.00    0.6449    0.3721
   -151.00    0.6565    0.3964
   -150.00    0.6672    0.4211
   -149.00    0.6769    0.4464
   -148.00    0.6856    0.4722
   -147.00    0.6934    0.4984
   -146.00    0.7002    0.5250
   -145.00    0.7060    0.5519
   -144.00    0.7108    0.5792
   -143.00    0.7147    0.6068
   -142.00    0.7175    0.6347
   -141.00    0.7193    0.6628
   -140.00    0.7202    0.6912
   -139.00    0.7200    0.7196
   -138.00    0.7189    0.7483
   -137.00    0.7168    0.7770
   -136.00    0.7138    0.8058
   -135.00    0.7098    0.8346
   -134.00    0.7049    0.8634
   -133.00    0.6991    0.8922
   -132.00    0.6924    0.9209
   -131.00    0.6848    0.9495
   -130.00    0.6763    0.9779
   -129.00    0.6670    1.0062
   -128.00    0.6568    1.0343
   -127.00    0.6459    1.0621
   -126.00    0.6341    1.0896
   -125.00    0.6216    1.1168
   -124.00    0.6083    1.1437
   -123.00    0.5943    1.1701
   -122.00    0.5796    1.1962
   -121.00    0.5643    1.2218
   -120.00    0.5482    1.2470
   -119.00    0.5316    1.2716
   -118.00    0.5143    1.2958
   -117.00    0.4965    1.3193
   -116.00    0.4781    1.3423
   -115.00    0.4592    1.3646
   -114.00    0.4398    1.3863
   -113.00    0.4199    1.4073
   -112.00    0.3988    1.4276
   -111.00    0.3781    1.4472
   -110.00    0.3570    1.4661
   -109.00    0.3355    1.4841
   -108.00    0.3137    1.5014
   -107.00    0.2916    1.5179
   -106.00    0.2692    1.5335
   -105.00    0.2466    1.5483
   -104.00    0.2237    1.5622
   -103.00    0.2006    1.5753
   -102.00    0.1774    1.5874
   -101.00    0.1540    1.5986
   -100.00    0.1305    1.6089
    -99.00    0.1068    1.6183
    -98.00    0.0832    1.6266
    -97.00    0.0594    1.6341
    -96.00    0.0357    1.6405
    -95.00    0.0120    1.6460
    -94.00   -0.0117    1.6505
    -93.00   -0.0353    1.6540
    -92.00   -0.0589    1.6565
    -91.00   -0.0823    1.6580
    -90.00   -0.1056    1.6585
    -89.00   -0.1287    1.6580
    -88.00   -0.1517    1.6565
    -87.00   -0.1745    1.6540
    -86.00   -0.1970    1.6505
    -85.00   -0.2193    1.6460
    -84.00   -0.2413    1.6405
    -83.00   -0.2630    1.6341
    -82.00   -0.2844    1.6266
    -81.00   -0.3055    1.6182
    -80.00   -0.3262    1.6089
    -79.00   -0.3465    1.5986
    -78.00   -0.3664    1.5874
    -77.00   -0.3860    1.5753
    -76.00   -0.4051    1.5622
    -75.00   -0.4237    1.5483
    -74.00   -0.4419    1.5335
    -73.00   -0.4596    1.5179
    -72.00   -0.4768    1.5014
    -71.00   -0.4934    1.4841
    -70.00   -0.5096    1.4660
    -69.00   -0.5252    1.4472
    -68.00   -0.5402    1.4276
    -67.00   -0.5546    1.4073
    -66.00   -0.5685    1.3863
    -65.00   -0.5817    1.3646
    -64.00   -0.5943    1.3422
    -63.00   -0.6063    1.3193
    -62.00   -0.6177    1.2957
    -61.00   -0.6283    1.2716
    -60.00   -0.6384    1.2470
    -59.00   -0.6477    1.2218
    -58.00   -0.6564    1.1962
    -57.00   -0.6643    1.1701
    -56.00   -0.6716    1.1436
    -55.00   -0.6781    1.1168
    -54.00   -0.6840    1.0895
    -53.00   -0.6891    1.0620
    -52.00   -0.6934    1.0342
    -51.00   -0.6970    1.0062
    -50.00   -0.6999    0.9779
    -49.00   -0.7020    0.9494
    -48.00   -0.7034    0.9208
    -47.00   -0.7040    0.8921
    -46.00   -0.7039    0.8634
    -45.00   -0.7030    0.8345
    -44.00   -0.7013    0.8057
    -43.00   -0.6989    0.7769
    -42.00   -0.6957    0.7482
    -41.00   -0.6917    0.7195
    -40.00   -0.6870    0.6910
    -39.00   -0.6816    0.6627
    -38.00   -0.6754    0.6346
    -37.00   -0.6684    0.6067
    -36.00   -0.6607    0.5790
    -35.00   -0.6522    0.5517
    -34.00   -0.6431    0.5247
    -33.00   -0.6332    0.4981
    -32.00   -0.6226    0.4719
    -31.00   -0.6113    0.4461
    -30.00   -0.5994    0.4208
    -29.00   -0.5868    0.3960
    -28.00   -0.5736    0.3717
    -27.00   -0.5598    0.3479
    -26.00   -0.5455    0.3247
    -25.00   -0.5306    0.3021
    -24.00   -0.5154    0.2801
    -23.00   -0.5000    0.2588
    -22.00   -0.4844    0.2381
    -21.00   -0.4690    0.2181
    -20.00   -0.4541    0.1987
    -19.00   -0.4406    0.1799
    -18.00   -0.4296    0.1616
    -17.00   -0.4232    0.1437
    -16.00   -0.4255    0.1260
    -15.00   -0.4446    0.1079
    -14.00   -0.4957    0.0885
    -13.00   -0.6032    0.0665
    -12.00   -0.7760    0.0425
    -11.00   -0.9289    0.0231
    -10.00   -0.8043    0.0253
     -9.50   -0.7787    0.0235
