AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:15:50 Compatible with AeroDyn v13.0.
Polar "T1_Re3.500_M0.00_N9.0 360 M" on Foil "T1_Re3.500_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
6.42675        Cn slope for zero lift for linear Cn curve (1/rad)
-0.9926        Cn at stall value for positive angle of attack for linear Cn curve
-1.0364        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0066         Minimum CD value
   -180.00   -0.0000    0.0060
   -179.00    0.0899    0.0065
   -178.00    0.1799    0.0080
   -177.00    0.2698    0.0105
   -176.00    0.3597    0.0140
   -175.00    0.4497    0.0185
   -174.00    0.5396    0.0239
   -173.00    0.6295    0.0303
   -172.00    0.7168    0.0378
   -171.00    0.7851    0.0461
   -170.00    0.8043    0.0554
   -169.00    0.7616    0.0657
   -168.00    0.6868    0.0769
   -167.00    0.6195    0.0890
   -166.00    0.5755    0.1019
   -165.00    0.5533    0.1158
   -164.00    0.5466    0.1306
   -163.00    0.5498    0.1461
   -162.00    0.5591    0.1625
   -161.00    0.5722    0.1798
   -160.00    0.5876    0.1978
   -159.00    0.6041    0.2165
   -158.00    0.6212    0.2361
   -157.00    0.6384    0.2563
   -156.00    0.6555    0.2772
   -155.00    0.6721    0.2988
   -154.00    0.6883    0.3210
   -153.00    0.7037    0.3439
   -152.00    0.7184    0.3673
   -151.00    0.7322    0.3913
   -150.00    0.7452    0.4159
   -149.00    0.7572    0.4409
   -148.00    0.7683    0.4664
   -147.00    0.7784    0.4923
   -146.00    0.7874    0.5186
   -145.00    0.7954    0.5453
   -144.00    0.8024    0.5724
   -143.00    0.8082    0.5998
   -142.00    0.8130    0.6274
   -141.00    0.8167    0.6553
   -140.00    0.8192    0.6834
   -139.00    0.8207    0.7116
   -138.00    0.8211    0.7400
   -137.00    0.8203    0.7685
   -136.00    0.8184    0.7971
   -135.00    0.8155    0.8257
   -134.00    0.8114    0.8543
   -133.00    0.8063    0.8829
   -132.00    0.8000    0.9114
   -131.00    0.7927    0.9398
   -130.00    0.7844    0.9680
   -129.00    0.7750    0.9961
   -128.00    0.7646    1.0240
   -127.00    0.7531    1.0516
