AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:15:50 Compatible with AeroDyn v13.0.
Polar "T1_Re1.200_M0.00_N9.0 360 M" on Foil "T1_Re1.200_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.17037        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8924        Cn at stall value for positive angle of attack for linear Cn curve
-0.9321        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0078         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0862    0.0065
   -178.00    0.1722    0.0080
   -177.00    0.2562    0.0105
   -176.00    0.3327    0.0140
   -175.00    0.3925    0.0185
   -174.00    0.4281    0.0239
   -173.00    0.4406    0.0303
   -172.00    0.4391    0.0378
   -171.00    0.4338    0.0461
   -170.00    0.4312    0.0554
   -169.00    0.4336    0.0657
   -168.00    0.4408    0.0769
   -167.00    0.4522    0.0890
   -166.00    0.4667    0.1019
   -165.00    0.4834    0.1158
   -164.00    0.5015    0.1306
   -163.00    0.5206    0.1461
   -162.00    0.5402    0.1625
   -161.00    0.5599    0.1798
   -160.00    0.5797    0.1978
   -159.00    0.5992    0.2165
   -158.00    0.6183    0.2361
   -157.00    0.6369    0.2563
   -156.00    0.6548    0.2772
   -155.00    0.6721    0.2988
   -154.00    0.6887    0.3210
   -153.00    0.7044    0.3439
   -152.00    0.7193    0.3673
   -151.00    0.7333    0.3913
   -150.00    0.7463    0.4159
   -149.00    0.7584    0.4409
   -148.00    0.7695    0.4664
   -147.00    0.7796    0.4923
   -146.00    0.7886    0.5186
   -145.00    0.7966    0.5453
   -144.00    0.8035    0.5724
   -143.00    0.8093    0.5998
   -142.00    0.8140    0.6274
   -141.00    0.8177    0.6553
   -140.00    0.8202    0.6834
   -139.00    0.8216    0.7116
   -138.00    0.8220    0.7400
   -137.00    0.8212    0.7685
   -136.00    0.8193    0.7971
   -135.00    0.8163    0.8257
   -134.00    0.8122    0.8543
   -133.00    0.8070    0.8829
   -132.00    0.8007    0.9114
   -131.00    0.7934    0.9398
   -130.00    0.7850    0.9680
   -129.00    0.7756    0.9961
   -128.00    0.7652    1.0240
   -127.00    0.7537    1.0516
   -126.00    0.7413    1.0790
   -125.00    0.7278    1.1061
   -124.00    0.7135    1.1328
   -123.00    0.6982    1.1591
   -122.00    0.6820    1.1850
   -121.00    0.6649    1.2105
   -120.00    0.6470    1.2356
   -119.00    0.6282    1.2601
   -118.00    0.6086    1.2841
   -117.00    0.5883    1.3075
   -116.00    0.5672    1.3304
   -115.00    0.5454    1.3526
   -114.00    0.5230    1.3742
   -113.00    0.4998    1.3951
   -112.00    0.4761    1.4153
   -111.00    0.4518    1.4349
   -110.00    0.4269    1.4536
   -109.00    0.4009    1.4716
   -108.00    0.3750    1.4889
   -107.00    0.3488    1.5053
   -106.00    0.3220    1.5208
   -105.00    0.2950    1.5356
   -104.00    0.2676    1.5494
   -103.00    0.2398    1.5624
   -102.00    0.2119    1.5745
   -101.00    0.1836    1.5857
   -100.00    0.1552    1.5960
    -99.00    0.1267    1.6053
    -98.00    0.0980    1.6136
    -97.00    0.0692    1.6210
    -96.00    0.0404    1.6275
    -95.00    0.0116    1.6329
    -94.00   -0.0172    1.6374
    -93.00   -0.0459    1.6409
    -92.00   -0.0746    1.6434
    -91.00   -0.1031    1.6449
    -90.00   -0.1314    1.6454
    -89.00   -0.1596    1.6449
    -88.00   -0.1875    1.6434
    -87.00   -0.2151    1.6409
    -86.00   -0.2425    1.6374
    -85.00   -0.2695    1.6329
    -84.00   -0.2962    1.6275
    -83.00   -0.3224    1.6210
    -82.00   -0.3483    1.6136
    -81.00   -0.3737    1.6053
    -80.00   -0.3986    1.5959
    -79.00   -0.4230    1.5857
    -78.00   -0.4469    1.5745
    -77.00   -0.4702    1.5624
    -76.00   -0.4929    1.5494
    -75.00   -0.5150    1.5355
    -74.00   -0.5365    1.5208
    -73.00   -0.5574    1.5052
    -72.00   -0.5776    1.4888
    -71.00   -0.5970    1.4716
    -70.00   -0.6158    1.4536
    -69.00   -0.6338    1.4348
    -68.00   -0.6511    1.4153
    -67.00   -0.6676    1.3950
    -66.00   -0.6833    1.3741
    -65.00   -0.6983    1.3525
    -64.00   -0.7124    1.3303
    -63.00   -0.7257    1.3074
    -62.00   -0.7381    1.2840
    -61.00   -0.7497    1.2600
    -60.00   -0.7605    1.2354
    -59.00   -0.7704    1.2104
    -58.00   -0.7794    1.1849
    -57.00   -0.7876    1.1590
    -56.00   -0.7948    1.1326
    -55.00   -0.8012    1.1059
    -54.00   -0.8067    1.0788
    -53.00   -0.8113    1.0515
    -52.00   -0.8150    1.0238
    -51.00   -0.8178    0.9959
    -50.00   -0.8198    0.9678
    -49.00   -0.8208    0.9395
    -48.00   -0.8209    0.9111
    -47.00   -0.8202    0.8826
    -46.00   -0.8186    0.8540
    -45.00   -0.8161    0.8254
    -44.00   -0.8127    0.7967
    -43.00   -0.8085    0.7681
    -42.00   -0.8035    0.7396
    -41.00   -0.7976    0.7112
    -40.00   -0.7909    0.6829
    -39.00   -0.7834    0.6547
    -38.00   -0.7751    0.6268
    -37.00   -0.7661    0.5991
    -36.00   -0.7563    0.5717
    -35.00   -0.7458    0.5445
    -34.00   -0.7347    0.5177
    -33.00   -0.7228    0.4913
    -32.00   -0.7104    0.4653
    -31.00   -0.6974    0.4396
    -30.00   -0.6840    0.4144
    -29.00   -0.6701    0.3897
    -28.00   -0.6560    0.3654
    -27.00   -0.6417    0.3417
    -26.00   -0.6274    0.3185
    -25.00   -0.6135    0.2958
    -24.00   -0.6003    0.2736
    -23.00   -0.5884    0.2519
    -22.00   -0.5786    0.2307
    -21.00   -0.5722    0.2098
    -20.00   -0.5714    0.1892
    -19.00   -0.5794    0.1686
    -18.00   -0.6015    0.1477
    -17.00   -0.6461    0.1260
    -16.00   -0.7249    0.1030
    -15.00   -0.8482    0.0784
    -14.00   -1.0083    0.0537
    -13.00   -1.1541    0.0331
    -12.00   -1.2135    0.0209
    -11.00   -1.1722    0.0164
    -10.00   -0.9823    0.0129
     -9.50   -0.9430    0.0121
     -9.00   -0.9017    0.0116
     -8.50   -0.8623    0.0110
     -8.00   -0.8191    0.0106
     -7.50   -0.7779    0.0102
     -7.00   -0.7310    0.0099
     -6.50   -0.6817    0.0096
     -6.00   -0.6330    0.0093
     -5.50   -0.5829    0.0090
     -5.00   -0.5311    0.0088
     -4.50   -0.4800    0.0086
     -4.00   -0.4285    0.0084
     -3.50   -0.3754    0.0083
     -3.00   -0.3219    0.0082
     -2.50   -0.2692    0.0081
     -2.00   -0.2155    0.0080
     -1.50   -0.1614    0.0079
     -1.00   -0.1081    0.0079
     -0.50   -0.0545    0.0079
      0.00   -0.0000    0.0078
      0.50    0.0545    0.0079
      1.00    0.1081    0.0079
      1.50    0.1614    0.0079
      2.00    0.2155    0.0080
      2.50    0.2692    0.0081
      3.00    0.3219    0.0082
      3.50    0.3754    0.0083
      4.00    0.4286    0.0084
      4.50    0.4801    0.0086
      5.00    0.5313    0.0088
      5.50    0.5830    0.0090
      6.00    0.6333    0.0093
      6.50    0.6819    0.0096
      7.00    0.7313    0.0099
      7.50    0.7784    0.0102
      8.00    0.8197    0.0106
      8.50    0.8630    0.0110
      9.00    0.9025    0.0116
      9.50    0.9438    0.0121
     10.00    0.9832    0.0129
     10.50    1.0317    0.0137
     11.00    1.0893    0.0146
     11.50    1.1472    0.0156
     12.00    1.2052    0.0167
     12.50    1.2387    0.0178
     13.00    1.2413    0.0191
     13.50    1.2669    0.0203
     14.00    1.2913    0.0219
     14.50    1.3098    0.0242
     15.00    1.3355    0.0263
     15.50    1.3587    0.0286
     16.00    1.3730    0.0318
     16.50    1.3791    0.0360
     17.00    1.3975    0.0393
     17.50    1.4101    0.0432
     18.00    1.4152    0.0480
     18.50    1.4105    0.0540
     19.00    1.3953    0.0614
     19.50    1.3824    0.0687
     20.00    1.3791    0.0749
     20.50    1.3716    0.0819
     21.00    1.3591    0.0896
     21.50    1.3418    0.0980
     22.00    1.3179    0.1073
     22.50    1.2887    0.1177
     23.00    1.2607    0.1280
     23.50    1.2564    0.1352
     24.00    1.2529    0.1422
     24.50    1.2424    0.1503
     25.00    1.2401    0.1572
     26.00    1.1957    0.2407
     27.00    1.1672    0.2674
     28.00    1.1412    0.2948
     29.00    1.1176    0.3226
     30.00    1.0965    0.3509
     31.00    1.0778    0.3796
     32.00    1.0613    0.4085
     33.00    1.0468    0.4378
     34.00    1.0340    0.4672
     35.00    1.0228    0.4969
     36.00    1.0129    0.5267
     37.00    1.0040    0.5567
     38.00    0.9961    0.5867
     39.00    0.9889    0.6169
     40.00    0.9823    0.6471
     41.00    0.9761    0.6774
     42.00    0.9702    0.7076
     43.00    0.9645    0.7379
     44.00    0.9588    0.7681
     45.00    0.9530    0.7983
     46.00    0.9472    0.8283
     47.00    0.9411    0.8582
     48.00    0.9348    0.8880
     49.00    0.9281    0.9176
     50.00    0.9210    0.9470
     51.00    0.9135    0.9761
     52.00    0.9055    1.0050
     53.00    0.8970    1.0336
     54.00    0.8880    1.0618
     55.00    0.8783    1.0897
     56.00    0.8681    1.1172
     57.00    0.8572    1.1443
     58.00    0.8457    1.1709
     59.00    0.8335    1.1971
     60.00    0.8207    1.2227
     61.00    0.8071    1.2479
     62.00    0.7929    1.2724
     63.00    0.7780    1.2964
     64.00    0.7625    1.3198
     65.00    0.7462    1.3425
     66.00    0.7292    1.3645
     67.00    0.7116    1.3859
     68.00    0.6933    1.4065
     69.00    0.6743    1.4265
     70.00    0.6547    1.4456
     71.00    0.6344    1.4640
     72.00    0.6135    1.4815
     73.00    0.5920    1.4983
     74.00    0.5698    1.5142
     75.00    0.5471    1.5292
     76.00    0.5238    1.5433
     77.00    0.5000    1.5566
     78.00    0.4756    1.5690
     79.00    0.4507    1.5804
     80.00    0.4253    1.5909
     81.00    0.3995    1.6004
     82.00    0.3732    1.6090
     83.00    0.3466    1.6166
     84.00    0.3195    1.6232
     85.00    0.2921    1.6289
     86.00    0.2643    1.6335
     87.00    0.2363    1.6372
     88.00    0.2080    1.6399
     89.00    0.1794    1.6415
     90.00    0.1507    1.6422
     91.00    0.1218    1.6418
     92.00    0.0927    1.6404
     93.00    0.0635    1.6381
     94.00    0.0343    1.6347
     95.00    0.0050    1.6304
     96.00   -0.0243    1.6250
     97.00   -0.0536    1.6187
     98.00   -0.0828    1.6114
     99.00   -0.1119    1.6031
    100.00   -0.1409    1.5939
    101.00   -0.1697    1.5838
    102.00   -0.1983    1.5727
    103.00   -0.2267    1.5607
    104.00   -0.2547    1.5478
    105.00   -0.2825    1.5340
    106.00   -0.3099    1.5193
    107.00   -0.3369    1.5038
    108.00   -0.3635    1.4875
    109.00   -0.3897    1.4703
    110.00   -0.4269    1.4524
    111.00   -0.4518    1.4337
    112.00   -0.4761    1.4142
    113.00   -0.4998    1.3940
    114.00   -0.5230    1.3732
    115.00   -0.5454    1.3516
    116.00   -0.5672    1.3294
    117.00   -0.5883    1.3066
    118.00   -0.6086    1.2832
    119.00   -0.6282    1.2593
    120.00   -0.6470    1.2348
    121.00   -0.6649    1.2098
    122.00   -0.6820    1.1844
    123.00   -0.6982    1.1585
    124.00   -0.7135    1.1322
    125.00   -0.7279    1.1055
    126.00   -0.7413    1.0785
    127.00   -0.7537    1.0511
    128.00   -0.7652    1.0235
    129.00   -0.7756    0.9957
    130.00   -0.7851    0.9676
    131.00   -0.7934    0.9394
    132.00   -0.8008    0.9110
    133.00   -0.8070    0.8825
    134.00   -0.8122    0.8540
    135.00   -0.8163    0.8254
    136.00   -0.8193    0.7968
    137.00   -0.8212    0.7683
    138.00   -0.8220    0.7398
    139.00   -0.8217    0.7114
    140.00   -0.8203    0.6832
    141.00   -0.8177    0.6551
    142.00   -0.8141    0.6272
    143.00   -0.8094    0.5996
    144.00   -0.8035    0.5722
    145.00   -0.7966    0.5452
    146.00   -0.7887    0.5185
    147.00   -0.7796    0.4922
    148.00   -0.7696    0.4663
    149.00   -0.7585    0.4408
    150.00   -0.7464    0.4158
    151.00   -0.7334    0.3912
    152.00   -0.7194    0.3673
    153.00   -0.7045    0.3438
    154.00   -0.6888    0.3210
    155.00   -0.6723    0.2988
    156.00   -0.6550    0.2772
    157.00   -0.6370    0.2562
    158.00   -0.6184    0.2360
    159.00   -0.5993    0.2165
    160.00   -0.5799    0.1977
    161.00   -0.5602    0.1797
    162.00   -0.5404    0.1625
    163.00   -0.5209    0.1461
    164.00   -0.5018    0.1305
    165.00   -0.4837    0.1158
    166.00   -0.4670    0.1019
    167.00   -0.4525    0.0890
    168.00   -0.4411    0.0769
    169.00   -0.4337    0.0657
    170.00   -0.4312    0.0554
    171.00   -0.4336    0.0461
    172.00   -0.4385    0.0378
    173.00   -0.4397    0.0304
    174.00   -0.4271    0.0239
    175.00   -0.3917    0.0185
    176.00   -0.3323    0.0140
    177.00   -0.2561    0.0105
    178.00   -0.1722    0.0080
    179.00   -0.0862    0.0065
    180.00    0.0000    0.0060
    180.00    0.0000    0.0060
