AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:35:09 Compatible with AeroDyn v13.0.
Polar "T1_Re2.800_M0.00_N9.0 360 M" on Foil "T1_Re2.800_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.57356        Cn slope for zero lift for linear Cn curve (1/rad)
1.1864         Cn at stall value for positive angle of attack for linear Cn curve
-1.0905        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0090         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0918    0.0065
   -178.00    0.1835    0.0081
   -177.00    0.2753    0.0107
   -176.00    0.3670    0.0143
   -175.00    0.4588    0.0189
   -174.00    0.5505    0.0246
   -173.00    0.6391    0.0312
   -172.00    0.7102    0.0389
   -171.00    0.7395    0.0475
   -170.00    0.7159    0.0572
   -169.00    0.6607    0.0678
   -168.00    0.6062    0.0794
   -167.00    0.5686    0.0919
   -166.00    0.5491    0.1054
   -165.00    0.5436    0.1197
   -164.00    0.5475    0.1350
   -163.00    0.5576    0.1511
   -162.00    0.5714    0.1681
   -161.00    0.5877    0.1860
   -160.00    0.6052    0.2046
   -159.00    0.6235    0.2240
   -158.00    0.6419    0.2442
   -157.00    0.6603    0.2652
   -156.00    0.6783    0.2869
   -155.00    0.6957    0.3092
   -154.00    0.7126    0.3323
   -153.00    0.7287    0.3559
   -152.00    0.7440    0.3802
   -151.00    0.7584    0.4050
   -150.00    0.7718    0.4304
   -149.00    0.7843    0.4563
   -148.00    0.7958    0.4827
   -147.00    0.8062    0.5096
   -146.00    0.8156    0.5369
   -145.00    0.8239    0.5645
   -144.00    0.8311    0.5926
   -143.00    0.8372    0.6209
   -142.00    0.8421    0.6495
   -141.00    0.8459    0.6784
   -140.00    0.8486    0.7075
   -139.00    0.8501    0.7367
   -138.00    0.8504    0.7661
