AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:15:50 Compatible with AeroDyn v13.0.
Polar "T1_Re0.700_M0.00_N9.0 360 M" on Foil "T1_Re0.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.00          Angle of attack for zero Cn for linear Cn curve (deg)
5.98217        Cn slope for zero lift for linear Cn curve (1/rad)
-0.9796        Cn at stall value for positive angle of attack for linear Cn curve
-1.1254        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0089         Minimum CD value
   -180.00   -0.0000    0.0060
   -179.00    0.0305    0.0065
   -178.00    0.0610    0.0080
   -177.00    0.0914    0.0104
   -176.00    0.1217    0.0139
   -175.00    0.1518    0.0183
   -174.00    0.1816    0.0237
   -173.00    0.2112    0.0301
   -172.00    0.2405    0.0374
   -171.00    0.2695    0.0456
   -170.00    0.2981    0.0548
   -169.00    0.3262    0.0650
   -168.00    0.3539    0.0760
   -167.00    0.3810    0.0879
   -166.00    0.4076    0.1008
   -165.00    0.4337    0.1145
   -164.00    0.4591    0.1290
   -163.00    0.4838    0.1444
   -162.00    0.5079    0.1606
   -161.00    0.5312    0.1776
   -160.00    0.5538    0.1954
   -159.00    0.5755    0.2140
   -158.00    0.5965    0.2333
   -157.00    0.6166    0.2532
   -156.00    0.6358    0.2739
   -155.00    0.6542    0.2952
   -154.00    0.6716    0.3172
   -153.00    0.6880    0.3398
   -152.00    0.7035    0.3629
   -151.00    0.7180    0.3866
   -150.00    0.7315    0.4109
   -149.00    0.7439    0.4356
   -148.00    0.7553    0.4608
   -147.00    0.7656    0.4864
   -146.00    0.7749    0.5124
   -145.00    0.7831    0.5388
   -144.00    0.7902    0.5655
   -143.00    0.7962    0.5925
   -142.00    0.8011    0.6198
   -141.00    0.8049    0.6474
   -140.00    0.8076    0.6751
   -139.00    0.8092    0.7030
   -138.00    0.8097    0.7311
   -137.00    0.8090    0.7592
   -136.00    0.8073    0.7874
   -135.00    0.8044    0.8157
   -134.00    0.8005    0.8440
   -133.00    0.7955    0.8722
   -132.00    0.7894    0.9003
   -131.00    0.7822    0.9284
   -130.00    0.7740    0.9563
   -129.00    0.7648    0.9840
   -128.00    0.7545    1.0116
   -127.00    0.7433    1.0389
   -126.00    0.7310    1.0659
   -125.00    0.7178    1.0926
   -124.00    0.7037    1.1190
   -123.00    0.6886    1.1450
   -122.00    0.6727    1.1707
   -121.00    0.6558    1.1958
   -120.00    0.6382    1.2206
   -119.00    0.6197    1.2448
   -118.00    0.6004    1.2685
   -117.00    0.5803    1.2916
   -116.00    0.5595    1.3142
   -115.00    0.5380    1.3362
   -114.00    0.5158    1.3575
   -113.00    0.4930    1.3782
   -112.00    0.4696    1.3982
   -111.00    0.4456    1.4174
   -110.00    0.4211    1.4360
   -109.00    0.3960    1.4538
   -108.00    0.3705    1.4708
   -107.00    0.3445    1.4870
   -106.00    0.3181    1.5024
   -105.00    0.2914    1.5169
   -104.00    0.2643    1.5306
   -103.00    0.2369    1.5435
   -102.00    0.2093    1.5554
   -101.00    0.1814    1.5664
   -100.00    0.1533    1.5766
    -99.00    0.1251    1.5858
    -98.00    0.0968    1.5940
    -97.00    0.0684    1.6013
    -96.00    0.0399    1.6077
    -95.00    0.0114    1.6131
    -94.00   -0.0170    1.6175
    -93.00   -0.0454    1.6210
    -92.00   -0.0737    1.6234
    -91.00   -0.1018    1.6249
    -90.00   -0.1298    1.6254
    -89.00   -0.1576    1.6249
    -88.00   -0.1852    1.6234
    -87.00   -0.2125    1.6209
    -86.00   -0.2395    1.6175
    -85.00   -0.2662    1.6131
    -84.00   -0.2925    1.6077
    -83.00   -0.3185    1.6013
    -82.00   -0.3440    1.5940
    -81.00   -0.3691    1.5857
    -80.00   -0.3937    1.5765
    -79.00   -0.4178    1.5664
    -78.00   -0.4414    1.5554
    -77.00   -0.4644    1.5434
    -76.00   -0.4869    1.5306
    -75.00   -0.5088    1.5169
    -74.00   -0.5300    1.5023
    -73.00   -0.5506    1.4869
    -72.00   -0.5705    1.4707
    -71.00   -0.5897    1.4537
    -70.00   -0.6083    1.4359
    -69.00   -0.6261    1.4174
    -68.00   -0.6432    1.3981
    -67.00   -0.6595    1.3781
    -66.00   -0.6750    1.3574
    -65.00   -0.6897    1.3361
    -64.00   -0.7037    1.3141
    -63.00   -0.7168    1.2915
    -62.00   -0.7291    1.2684
    -61.00   -0.7406    1.2447
    -60.00   -0.7512    1.2204
    -59.00   -0.7610    1.1957
    -58.00   -0.7699    1.1705
    -57.00   -0.7780    1.1449
    -56.00   -0.7852    1.1189
    -55.00   -0.7915    1.0925
    -54.00   -0.7969    1.0657
    -53.00   -0.8014    1.0387
    -52.00   -0.8051    1.0114
    -51.00   -0.8079    0.9838
    -50.00   -0.8098    0.9561
    -49.00   -0.8108    0.9281
    -48.00   -0.8110    0.9001
    -47.00   -0.8102    0.8719
    -46.00   -0.8086    0.8436
    -45.00   -0.8062    0.8154
    -44.00   -0.8029    0.7871
    -43.00   -0.7987    0.7588
    -42.00   -0.7938    0.7306
    -41.00   -0.7880    0.7025
    -40.00   -0.7814    0.6746
    -39.00   -0.7740    0.6468
    -38.00   -0.7658    0.6192
    -37.00   -0.7569    0.5918
    -36.00   -0.7473    0.5647
    -35.00   -0.7370    0.5379
    -34.00   -0.7259    0.5114
    -33.00   -0.7143    0.4853
    -32.00   -0.7021    0.4596
    -31.00   -0.6894    0.4342
    -30.00   -0.6762    0.4093
    -29.00   -0.6626    0.3849
    -28.00   -0.6488    0.3609
    -27.00   -0.6349    0.3374
    -26.00   -0.6212    0.3144
    -25.00   -0.6078    0.2919
    -24.00   -0.5954    0.2699
    -23.00   -0.5844    0.2484
    -22.00   -0.5760    0.2273
    -21.00   -0.5715    0.2064
    -20.00   -0.5734    0.1858
    -19.00   -0.5855    0.1650
    -18.00   -0.6141    0.1436
    -17.00   -0.6684    0.1213
    -16.00   -0.7603    0.0973
    -15.00   -0.8968    0.0718
    -14.00   -1.0580    0.0473
    -13.00   -1.1808    0.0287
    -12.00   -1.2055    0.0191
    -11.00   -1.1434    0.0160
    -10.00   -0.9920    0.0154
     -9.50   -0.9259    0.0144
     -9.00   -0.8711    0.0136
     -8.50   -0.8251    0.0129
     -8.00   -0.7850    0.0122
     -7.50   -0.7426    0.0117
     -7.00   -0.7045    0.0113
     -6.50   -0.6594    0.0109
     -6.00   -0.6112    0.0105
     -5.50   -0.5640    0.0102
     -5.00   -0.5152    0.0099
     -4.50   -0.4644    0.0097
     -4.00   -0.4140    0.0095
     -3.50   -0.3639    0.0093
     -3.00   -0.3127    0.0092
     -2.50   -0.2601    0.0092
     -2.00   -0.2089    0.0090
     -1.50   -0.1569    0.0089
     -1.00   -0.1045    0.0089
     -0.50   -0.0516    0.0089
      0.00    0.0000    0.0089
      0.50    0.0516    0.0089
      1.00    0.1045    0.0089
      1.50    0.1569    0.0089
      2.00    0.2089    0.0090
      3.00    0.3128    0.0092
      3.50    0.3640    0.0093
      4.00    0.4141    0.0095
      4.50    0.4645    0.0097
      5.00    0.5153    0.0099
      5.50    0.5642    0.0102
      6.00    0.6114    0.0105
      6.50    0.6598    0.0109
      7.00    0.7049    0.0113
      7.50    0.7432    0.0117
      8.00    0.7855    0.0122
      8.50    0.8258    0.0129
      9.00    0.8717    0.0136
      9.50    0.9266    0.0144
     10.00    0.9929    0.0154
     10.50    1.0539    0.0164
     11.00    1.1162    0.0175
     11.50    1.1647    0.0189
     12.00    1.1623    0.0196
     12.50    1.1712    0.0208
     13.00    1.1811    0.0228
     13.50    1.2080    0.0243
     14.00    1.2279    0.0265
     14.50    1.2390    0.0297
     15.00    1.2631    0.0321
     15.50    1.2785    0.0354
     16.00    1.2841    0.0398
     16.50    1.2882    0.0445
     17.00    1.3011    0.0485
     17.50    1.3056    0.0536
     18.00    1.2995    0.0600
     18.50    1.2807    0.0680
     19.00    1.2793    0.0741
     19.50    1.2783    0.0803
     20.00    1.2739    0.0871
     20.50    1.2641    0.0946
     21.00    1.2470    0.1032
     21.50    1.2282    0.1119
     22.00    1.2218    0.1193
     22.50    1.2197    0.1262
     23.00    1.2115    0.1341
     23.50    1.2018    0.1421
     24.00    1.1959    0.1497
     24.50    1.1833    0.1585
     25.00    1.1801    0.1654
     26.00    1.1493    0.2404
     27.00    1.1283    0.2660
     28.00    1.1088    0.2923
     29.00    1.0910    0.3192
     30.00    1.0748    0.3465
     31.00    1.0603    0.3743
     32.00    1.0473    0.4025
     33.00    1.0357    0.4309
     34.00    1.0254    0.4597
     35.00    1.0161    0.4887
     36.00    1.0078    0.5180
     37.00    1.0003    0.5474
     38.00    0.9934    0.5770
     39.00    0.9870    0.6067
     40.00    0.9810    0.6364
     41.00    0.9753    0.6663
     42.00    0.9697    0.6961
     43.00    0.9642    0.7260
     44.00    0.9586    0.7559
     45.00    0.9530    0.7857
     46.00    0.9471    0.8154
     47.00    0.9411    0.8450
     48.00    0.9347    0.8744
     49.00    0.9279    0.9037
     50.00    0.9207    0.9328
     51.00    0.9131    0.9616
     52.00    0.9050    0.9902
     53.00    0.8964    1.0185
     54.00    0.8872    1.0464
     55.00    0.8775    1.0740
     56.00    0.8671    1.1013
     57.00    0.8561    1.1281
     58.00    0.8445    1.1545
     59.00    0.8323    1.1804
     60.00    0.8193    1.2058
     61.00    0.8058    1.2306
     62.00    0.7915    1.2550
     63.00    0.7766    1.2787
     64.00    0.7610    1.3018
     65.00    0.7447    1.3243
     66.00    0.7278    1.3462
     67.00    0.7101    1.3673
     68.00    0.6919    1.3878
     69.00    0.6729    1.4075
     70.00    0.6534    1.4265
     71.00    0.6332    1.4447
     72.00    0.6123    1.4621
     73.00    0.5909    1.4787
     74.00    0.5689    1.4944
     75.00    0.5463    1.5093
     76.00    0.5231    1.5233
     77.00    0.4994    1.5365
     78.00    0.4752    1.5487
     79.00    0.4505    1.5600
     80.00    0.4253    1.5704
     81.00    0.3996    1.5799
     82.00    0.3736    1.5884
     83.00    0.3471    1.5960
     84.00    0.3202    1.6026
     85.00    0.2930    1.6082
     86.00    0.2655    1.6128
     87.00    0.2377    1.6165
     88.00    0.2096    1.6191
     89.00    0.1813    1.6208
     90.00    0.1528    1.6215
     91.00    0.1242    1.6211
     92.00    0.0954    1.6198
     93.00    0.0664    1.6175
     94.00    0.0375    1.6142
     95.00    0.0084    1.6099
     96.00   -0.0206    1.6047
     97.00   -0.0496    1.5985
     98.00   -0.0785    1.5913
     99.00   -0.1073    1.5831
    100.00   -0.1360    1.5741
    101.00   -0.1646    1.5641
    102.00   -0.1929    1.5531
    103.00   -0.2210    1.5413
    104.00   -0.2488    1.5285
    105.00   -0.2762    1.5149
    106.00   -0.3034    1.5005
    107.00   -0.3301    1.4852
    108.00   -0.3565    1.4691
    109.00   -0.3824    1.4521
    110.00   -0.4078    1.4344
    111.00   -0.4326    1.4160
    112.00   -0.4570    1.3967
    113.00   -0.4807    1.3768
    114.00   -0.5038    1.3562
    115.00   -0.5263    1.3350
    116.00   -0.5481    1.3131
    117.00   -0.5691    1.2905
    118.00   -0.5895    1.2675
    119.00   -0.6090    1.2438
    120.00   -0.6278    1.2196
    121.00   -0.6457    1.1950
    122.00   -0.6628    1.1698
    123.00   -0.6789    1.1443
    124.00   -0.6942    1.1183
    125.00   -0.7086    1.0919
    126.00   -0.7220    1.0653
    127.00   -0.7345    1.0383
    128.00   -0.7459    1.0110
    129.00   -0.7564    0.9835
    130.00   -0.7658    0.9558
    131.00   -0.7742    0.9279
    132.00   -0.7815    0.8999
    133.00   -0.7878    0.8718
    134.00   -0.7930    0.8436
    135.00   -0.7971    0.8153
    136.00   -0.8001    0.7871
    137.00   -0.8020    0.7589
    138.00   -0.8028    0.7308
    139.00   -0.8025    0.7027
    140.00   -0.8010    0.6748
    141.00   -0.7985    0.6471
    142.00   -0.7948    0.6196
    143.00   -0.7901    0.5923
    144.00   -0.7842    0.5653
    145.00   -0.7772    0.5386
    146.00   -0.7691    0.5122
    147.00   -0.7600    0.4862
    148.00   -0.7498    0.4606
    149.00   -0.7385    0.4354
    150.00   -0.7261    0.4107
    151.00   -0.7128    0.3865
    152.00   -0.6984    0.3628
    153.00   -0.6830    0.3397
    154.00   -0.6667    0.3171
    155.00   -0.6494    0.2952
    156.00   -0.6311    0.2738
    157.00   -0.6120    0.2532
    158.00   -0.5920    0.2332
    159.00   -0.5711    0.2139
    160.00   -0.5494    0.1954
    161.00   -0.5270    0.1776
    162.00   -0.5037    0.1606
    163.00   -0.4797    0.1444
    164.00   -0.4551    0.1290
    165.00   -0.4297    0.1145
    166.00   -0.4038    0.1008
    167.00   -0.3773    0.0879
    168.00   -0.3502    0.0760
    169.00   -0.3226    0.0650
    170.00   -0.2945    0.0548
    171.00   -0.2660    0.0456
    172.00   -0.2371    0.0374
    173.00   -0.2079    0.0301
    174.00   -0.1783    0.0237
    175.00   -0.1485    0.0183
    176.00   -0.1185    0.0139
    177.00   -0.0883    0.0104
    178.00   -0.0579    0.0080
    179.00   -0.0275    0.0065
    180.00    0.0030    0.0060
    180.00   -0.0000    0.0060
