AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:45:19 Compatible with AeroDyn v13.0.
Polar "T1_Re3.600_M0.00_N9.0 360 M" on Foil "T1_Re3.600_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
29.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.29          Angle of attack for zero Cn for linear Cn curve (deg)
6.48728        Cn slope for zero lift for linear Cn curve (1/rad)
0.7801         Cn at stall value for positive angle of attack for linear Cn curve
-0.6647        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0119         Minimum CD value
   -180.00   -0.0358    0.0060
   -179.00    0.0537    0.0065
   -178.00    0.1431    0.0079
   -177.00    0.2326    0.0104
   -176.00    0.3221    0.0138
   -175.00    0.4116    0.0181
   -174.00    0.5011    0.0234
   -173.00    0.5906    0.0297
   -172.00    0.6792    0.0369
   -171.00    0.7544    0.0450
   -170.00    0.7836    0.0540
   -169.00    0.7426    0.0640
   -168.00    0.6574    0.0748
   -167.00    0.5764    0.0866
   -166.00    0.5218    0.0992
   -165.00    0.4924    0.1126
   -164.00    0.4805    0.1269
   -163.00    0.4798    0.1420
   -162.00    0.4857    0.1579
   -161.00    0.4956    0.1746
   -160.00    0.5078    0.1920
   -159.00    0.5213    0.2102
   -158.00    0.5353    0.2291
   -157.00    0.5494    0.2486
   -156.00    0.5633    0.2689
   -155.00    0.5769    0.2898
   -154.00    0.5899    0.3113
   -153.00    0.6022    0.3334
   -152.00    0.6138    0.3560
   -151.00    0.6246    0.3792
   -150.00    0.6346    0.4029
   -149.00    0.6438    0.4271
   -148.00    0.6520    0.4517
   -147.00    0.6593    0.4767
   -146.00    0.6657    0.5021
   -145.00    0.6712    0.5279
   -144.00    0.6758    0.5540
   -143.00    0.6794    0.5804
   -142.00    0.6820    0.6070
   -141.00    0.6837    0.6339
   -140.00    0.6845    0.6610
   -139.00    0.6844    0.6882
   -138.00    0.6833    0.7156
   -137.00    0.6813    0.7430
   -136.00    0.6784    0.7706
   -135.00    0.6746    0.7981
   -134.00    0.6699    0.8257
   -133.00    0.6643    0.8532
   -132.00    0.6579    0.8806
   -131.00    0.6506    0.9079
   -130.00    0.6425    0.9351
   -129.00    0.6336    0.9621
   -128.00    0.6240    0.9889
   -127.00    0.6135    1.0155
   -126.00    0.6023    1.0418
   -125.00    0.5904    1.0678
   -124.00    0.5777    1.0935
   -123.00    0.5644    1.1188
   -122.00    0.5504    1.1437
   -121.00    0.5358    1.1682
   -120.00    0.5205    1.1922
   -119.00    0.5047    1.2158
   -118.00    0.4883    1.2388
   -117.00    0.4713    1.2613
   -116.00    0.4538    1.2833
   -115.00    0.4358    1.3046
   -114.00    0.4174    1.3254
   -113.00    0.3985    1.3454
   -112.00    0.3792    1.3649
   -111.00    0.3595    1.3836
   -110.00    0.3394    1.4016
   -109.00    0.3190    1.4189
   -108.00    0.2982    1.4354
   -107.00    0.2772    1.4511
   -106.00    0.2559    1.4661
   -105.00    0.2344    1.4802
   -104.00    0.2127    1.4935
   -103.00    0.1904    1.5060
   -102.00    0.1683    1.5176
   -101.00    0.1461    1.5283
   -100.00    0.1238    1.5381
    -99.00    0.1013    1.5470
    -98.00    0.0789    1.5550
    -97.00    0.0563    1.5621
    -96.00    0.0338    1.5683
    -95.00    0.0113    1.5735
    -94.00   -0.0112    1.5778
    -93.00   -0.0337    1.5812
    -92.00   -0.0560    1.5836
    -91.00   -0.0783    1.5850
    -90.00   -0.1004    1.5855
    -89.00   -0.1224    1.5850
    -88.00   -0.1442    1.5836
    -87.00   -0.1658    1.5812
    -86.00   -0.1872    1.5778
    -85.00   -0.2084    1.5735
    -84.00   -0.2293    1.5683
    -83.00   -0.2499    1.5621
    -82.00   -0.2702    1.5550
    -81.00   -0.2903    1.5470
    -80.00   -0.3099    1.5381
