AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:35:24 Compatible with AeroDyn v13.0.
Polar "T1_Re3.700_M0.00_N9.0 360 M" on Foil "T1_Re3.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.57          Angle of attack for zero Cn for linear Cn curve (deg)
6.68307        Cn slope for zero lift for linear Cn curve (1/rad)
0.5351         Cn at stall value for positive angle of attack for linear Cn curve
-0.8337        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0044         Minimum CD value
   -180.00   -0.0466    0.0060
   -179.00    0.0473    0.0065
   -178.00    0.1412    0.0081
   -177.00    0.2351    0.0106
   -176.00    0.3290    0.0143
   -175.00    0.4230    0.0189
   -174.00    0.5169    0.0245
   -173.00    0.6107    0.0312
   -172.00    0.7012    0.0388
   -171.00    0.7675    0.0475
   -170.00    0.7745    0.0571
   -169.00    0.7143    0.0677
   -168.00    0.6282    0.0792
   -167.00    0.5573    0.0917
   -166.00    0.5136    0.1051
   -165.00    0.4922    0.1195
   -164.00    0.4857    0.1347
   -163.00    0.4884    0.1507
   -162.00    0.4967    0.1677
   -161.00    0.5083    0.1854
   -160.00    0.5218    0.2040
   -159.00    0.5361    0.2233
   -158.00    0.5508    0.2434
   -157.00    0.5655    0.2642
   -156.00    0.5798    0.2858
   -155.00    0.5936    0.3080
   -154.00    0.6068    0.3309
   -153.00    0.6193    0.3544
   -152.00    0.6310    0.3785
   -151.00    0.6418    0.4032
   -150.00    0.6517    0.4284
   -149.00    0.6607    0.4542
   -148.00    0.6688    0.4804
   -147.00    0.6759    0.5070
   -146.00    0.6820    0.5341
   -145.00    0.6872    0.5615
   -144.00    0.6913    0.5893
   -143.00    0.6946    0.6174
   -142.00    0.6968    0.6458
   -141.00    0.6981    0.6744
   -140.00    0.6984    0.7032
   -139.00    0.6977    0.7322
   -138.00    0.6961    0.7613
   -137.00    0.6936    0.7906
   -136.00    0.6901    0.8199
   -135.00    0.6858    0.8492
   -134.00    0.6805    0.8785
   -133.00    0.6744    0.9078
   -132.00    0.6674    0.9370
   -131.00    0.6596    0.9661
   -130.00    0.6509    0.9951
   -129.00    0.6415    1.0238
   -128.00    0.6312    1.0524
   -127.00    0.6202    1.0807
   -126.00    0.6085    1.1087
   -125.00    0.5961    1.1364
   -124.00    0.5829    1.1637
   -123.00    0.5691    1.1907
   -122.00    0.5547    1.2172
   -121.00    0.5396    1.2433
   -120.00    0.5239    1.2689
   -119.00    0.5077    1.2940
   -118.00    0.4909    1.3185
   -117.00    0.4736    1.3425
   -116.00    0.4558    1.3658
   -115.00    0.4375    1.3886
   -114.00    0.4188    1.4106
   -113.00    0.3997    1.4320
   -112.00    0.3801    1.4527
   -111.00    0.3602    1.4726
   -110.00    0.3400    1.4918
   -109.00    0.3194    1.5102
   -108.00    0.2986    1.5278
   -107.00    0.2774    1.5446
   -106.00    0.2561    1.5605
   -105.00    0.2345    1.5755
   -104.00    0.2127    1.5897
   -103.00    0.1905    1.6030
   -102.00    0.1684    1.6153
   -101.00    0.1462    1.6267
   -100.00    0.1239    1.6372
    -99.00    0.1015    1.6467
    -98.00    0.0791    1.6553
    -97.00    0.0566    1.6628
    -96.00    0.0342    1.6694
    -95.00    0.0117    1.6750
    -94.00   -0.0107    1.6795
    -93.00   -0.0330    1.6831
    -92.00   -0.0553    1.6856
    -91.00   -0.0775    1.6872
    -90.00   -0.0995    1.6877
    -89.00   -0.1214    1.6872
    -88.00   -0.1431    1.6856
    -87.00   -0.1646    1.6831
    -86.00   -0.1859    1.6795
    -85.00   -0.2070    1.6750
    -84.00   -0.2279    1.6694
    -83.00   -0.2485    1.6628
    -82.00   -0.2688    1.6552
    -81.00   -0.2888    1.6467
    -80.00   -0.3085    1.6372
    -79.00   -0.3278    1.6267
    -78.00   -0.3468    1.6153
    -77.00   -0.3654    1.6029
    -76.00   -0.3837    1.5897
    -75.00   -0.4015    1.5755
    -74.00   -0.4189    1.5605
    -73.00   -0.4359    1.5445
    -72.00   -0.4524    1.5278
    -71.00   -0.4685    1.5102
    -70.00   -0.4840    1.4918
    -69.00   -0.4991    1.4726
    -68.00   -0.5137    1.4526
    -67.00   -0.5277    1.4320
    -66.00   -0.5412    1.4106
    -65.00   -0.5542    1.3885
    -64.00   -0.5665    1.3657
    -63.00   -0.5783    1.3424
    -62.00   -0.5896    1.3184
    -61.00   -0.6002    1.2939
    -60.00   -0.6102    1.2688
    -59.00   -0.6196    1.2432
    -58.00   -0.6283    1.2171
    -57.00   -0.6364    1.1905
    -56.00   -0.6439    1.1636
    -55.00   -0.6507    1.1362
    -54.00   -0.6568    1.1085
    -53.00   -0.6622    1.0805
    -52.00   -0.6670    1.0522
    -51.00   -0.6710    1.0236
    -50.00   -0.6744    0.9948
    -49.00   -0.6770    0.9659
    -48.00   -0.6790    0.9368
    -47.00   -0.6802    0.9075
    -46.00   -0.6807    0.8782
    -45.00   -0.6805    0.8489
    -44.00   -0.6796    0.8195
    -43.00   -0.6779    0.7902
    -42.00   -0.6755    0.7609
    -41.00   -0.6724    0.7318
    -40.00   -0.6685    0.7027
    -39.00   -0.6640    0.6739
    -38.00   -0.6587    0.6452
    -37.00   -0.6528    0.6168
    -36.00   -0.6461    0.5886
    -35.00   -0.6388    0.5607
    -34.00   -0.6308    0.5332
    -33.00   -0.6221    0.5061
    -32.00   -0.6129    0.4793
    -31.00   -0.6030    0.4530
    -30.00   -0.5927    0.4271
    -29.00   -0.5819    0.4017
    -28.00   -0.5707    0.3768
    -27.00   -0.5592    0.3524
    -26.00   -0.5476    0.3286
    -25.00   -0.5361    0.3053
    -24.00   -0.5249    0.2825
    -23.00   -0.5145    0.2604
    -22.00   -0.5055    0.2387
    -21.00   -0.4988    0.2175
    -20.00   -0.4957    0.1967
