AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:35:24 Compatible with AeroDyn v13.0.
Polar "T1_Re2.100_M0.00_N9.0 360 M" on Foil "T1_Re2.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.56          Angle of attack for zero Cn for linear Cn curve (deg)
6.66883        Cn slope for zero lift for linear Cn curve (1/rad)
0.5897         Cn at stall value for positive angle of attack for linear Cn curve
-0.9226        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0049         Minimum CD value
   -180.00   -0.0461    0.0060
   -179.00    0.0478    0.0065
   -178.00    0.1416    0.0081
   -177.00    0.2355    0.0106
   -176.00    0.3294    0.0143
   -175.00    0.4229    0.0189
   -174.00    0.5112    0.0245
   -173.00    0.5786    0.0312
   -172.00    0.6042    0.0388
   -171.00    0.5840    0.0475
   -170.00    0.5396    0.0571
   -169.00    0.4967    0.0677
   -168.00    0.4673    0.0792
   -167.00    0.4523    0.0917
   -166.00    0.4485    0.1051
   -165.00    0.4524    0.1195
   -164.00    0.4615    0.1347
   -163.00    0.4737    0.1507
   -162.00    0.4879    0.1677
   -161.00    0.5032    0.1854
   -160.00    0.5190    0.2040
   -159.00    0.5349    0.2233
   -158.00    0.5506    0.2434
   -157.00    0.5659    0.2642
   -156.00    0.5808    0.2858
   -155.00    0.5949    0.3080
   -154.00    0.6083    0.3309
   -153.00    0.6210    0.3544
   -152.00    0.6327    0.3785
   -151.00    0.6437    0.4032
   -150.00    0.6536    0.4284
   -149.00    0.6627    0.4542
   -148.00    0.6708    0.4804
   -147.00    0.6779    0.5070
   -146.00    0.6841    0.5341
   -145.00    0.6893    0.5615
   -144.00    0.6935    0.5893
   -143.00    0.6967    0.6174
   -142.00    0.6990    0.6458
   -141.00    0.7003    0.6744
   -140.00    0.7006    0.7032
   -139.00    0.6999    0.7322
   -138.00    0.6984    0.7613
   -137.00    0.6958    0.7906
   -136.00    0.6924    0.8199
   -135.00    0.6880    0.8492
   -134.00    0.6828    0.8785
   -133.00    0.6766    0.9078
   -132.00    0.6697    0.9370
   -131.00    0.6618    0.9661
   -130.00    0.6532    0.9951
   -129.00    0.6437    1.0238
   -128.00    0.6335    1.0524
   -127.00    0.6225    1.0807
   -126.00    0.6107    1.1087
   -125.00    0.5982    1.1364
   -124.00    0.5851    1.1637
   -123.00    0.5712    1.1907
   -122.00    0.5568    1.2172
   -121.00    0.5416    1.2433
   -120.00    0.5259    1.2689
   -119.00    0.5097    1.2940
   -118.00    0.4928    1.3185
   -117.00    0.4755    1.3425
   -116.00    0.4576    1.3658
   -115.00    0.4393    1.3886
   -114.00    0.4205    1.4106
   -113.00    0.4013    1.4320
   -112.00    0.3817    1.4527
   -111.00    0.3617    1.4726
   -110.00    0.3414    1.4918
   -109.00    0.3208    1.5102
   -108.00    0.2998    1.5278
   -107.00    0.2786    1.5446
   -106.00    0.2568    1.5605
   -105.00    0.2351    1.5755
   -104.00    0.2133    1.5897
   -103.00    0.1912    1.6030
   -102.00    0.1691    1.6153
   -101.00    0.1468    1.6267
   -100.00    0.1244    1.6372
    -99.00    0.1019    1.6467
    -98.00    0.0794    1.6553
    -97.00    0.0568    1.6628
    -96.00    0.0343    1.6694
    -95.00    0.0117    1.6750
    -94.00   -0.0108    1.6795
    -93.00   -0.0332    1.6831
    -92.00   -0.0556    1.6856
    -91.00   -0.0778    1.6872
    -90.00   -0.0999    1.6877
    -89.00   -0.1219    1.6872
    -88.00   -0.1437    1.6856
    -87.00   -0.1653    1.6831
    -86.00   -0.1868    1.6795
    -85.00   -0.2079    1.6750
    -84.00   -0.2289    1.6694
    -83.00   -0.2495    1.6628
    -82.00   -0.2699    1.6552
    -81.00   -0.2900    1.6467
    -80.00   -0.3098    1.6372
    -79.00   -0.3292    1.6267
    -78.00   -0.3483    1.6153
    -77.00   -0.3670    1.6029
    -76.00   -0.3853    1.5897
    -75.00   -0.4032    1.5755
    -74.00   -0.4206    1.5604
    -73.00   -0.4377    1.5445
    -72.00   -0.4542    1.5278
    -71.00   -0.4703    1.5102
    -70.00   -0.4860    1.4918
    -69.00   -0.5011    1.4726
    -68.00   -0.5157    1.4526
    -67.00   -0.5298    1.4320
    -66.00   -0.5433    1.4106
    -65.00   -0.5563    1.3885
    -64.00   -0.5687    1.3657
    -63.00   -0.5805    1.3424
    -62.00   -0.5918    1.3184
    -61.00   -0.6024    1.2939
    -60.00   -0.6124    1.2688
    -59.00   -0.6218    1.2432
    -58.00   -0.6306    1.2171
    -57.00   -0.6387    1.1905
    -56.00   -0.6461    1.1636
    -55.00   -0.6529    1.1362
    -54.00   -0.6590    1.1085
    -53.00   -0.6644    1.0805
    -52.00   -0.6692    1.0522
    -51.00   -0.6732    1.0236
    -50.00   -0.6765    0.9948
    -49.00   -0.6792    0.9659
    -48.00   -0.6811    0.9368
    -47.00   -0.6823    0.9075
    -46.00   -0.6827    0.8782
    -45.00   -0.6825    0.8489
    -44.00   -0.6815    0.8195
