AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:42:39 Compatible with AeroDyn v13.0.
Polar "T1_Re3.300_M0.00_N9.0 360 M" on Foil "T1_Re3.300_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.43          Angle of attack for zero Cn for linear Cn curve (deg)
6.71403        Cn slope for zero lift for linear Cn curve (1/rad)
0.9669         Cn at stall value for positive angle of attack for linear Cn curve
-0.9468        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0093         Minimum CD value
   -180.00   -0.0416    0.0060
   -179.00    0.0518    0.0065
   -178.00    0.1453    0.0080
   -177.00    0.2388    0.0106
   -176.00    0.3322    0.0141
   -175.00    0.4257    0.0187
   -174.00    0.5192    0.0242
   -173.00    0.6120    0.0308
   -172.00    0.6948    0.0383
   -171.00    0.7406    0.0468
   -170.00    0.7231    0.0562
   -169.00    0.6558    0.0666
   -168.00    0.5811    0.0780
   -167.00    0.5260    0.0903
   -166.00    0.4942    0.1034
   -165.00    0.4803    0.1175
   -164.00    0.4782    0.1324
   -163.00    0.4835    0.1482
   -162.00    0.4934    0.1649
   -161.00    0.5058    0.1823
   -160.00    0.5198    0.2005
   -159.00    0.5345    0.2196
   -158.00    0.5494    0.2393
   -157.00    0.5642    0.2598
   -156.00    0.5787    0.2810
   -155.00    0.5927    0.3028
   -154.00    0.6060    0.3253
   -153.00    0.6186    0.3484
   -152.00    0.6304    0.3721
   -151.00    0.6413    0.3964
   -150.00    0.6514    0.4211
   -149.00    0.6606    0.4464
   -148.00    0.6688    0.4722
   -147.00    0.6761    0.4984
   -146.00    0.6824    0.5250
   -145.00    0.6878    0.5519
   -144.00    0.6922    0.5792
   -143.00    0.6956    0.6068
   -142.00    0.6981    0.6347
   -141.00    0.6996    0.6628
   -140.00    0.7001    0.6912
   -139.00    0.6997    0.7196
   -138.00    0.6983    0.7483
   -137.00    0.6960    0.7770
   -136.00    0.6927    0.8058
   -135.00    0.6886    0.8346
   -134.00    0.6835    0.8634
   -133.00    0.6776    0.8922
   -132.00    0.6708    0.9209
   -131.00    0.6631    0.9495
   -130.00    0.6546    0.9779
   -129.00    0.6453    1.0062
   -128.00    0.6353    1.0343
   -127.00    0.6244    1.0621
   -126.00    0.6128    1.0896
   -125.00    0.6004    1.1168
   -124.00    0.5874    1.1437
   -123.00    0.5736    1.1701
   -122.00    0.5592    1.1962
   -121.00    0.5442    1.2218
   -120.00    0.5285    1.2470
   -119.00    0.5123    1.2716
   -118.00    0.4955    1.2958
   -117.00    0.4781    1.3193
   -116.00    0.4603    1.3423
   -115.00    0.4419    1.3646
   -114.00    0.4231    1.3863
   -113.00    0.4038    1.4073
   -112.00    0.3842    1.4276
   -111.00    0.3641    1.4472
   -110.00    0.3437    1.4661
   -109.00    0.3230    1.4841
   -108.00    0.3020    1.5014
   -107.00    0.2806    1.5179
   -106.00    0.2590    1.5335
   -105.00    0.2372    1.5483
   -104.00    0.2150    1.5622
   -103.00    0.1928    1.5753
   -102.00    0.1704    1.5874
   -101.00    0.1480    1.5986
   -100.00    0.1254    1.6089
    -99.00    0.1027    1.6183
    -98.00    0.0800    1.6266
    -97.00    0.0572    1.6341
    -96.00    0.0345    1.6405
    -95.00    0.0117    1.6460
    -94.00   -0.0110    1.6505
    -93.00   -0.0336    1.6540
    -92.00   -0.0562    1.6565
    -91.00   -0.0786    1.6580
    -90.00   -0.1010    1.6585
    -89.00   -0.1232    1.6580
    -88.00   -0.1452    1.6565
    -87.00   -0.1670    1.6540
    -86.00   -0.1886    1.6505
    -85.00   -0.2100    1.6460
    -84.00   -0.2311    1.6405
    -83.00   -0.2519    1.6341
    -82.00   -0.2725    1.6266
    -81.00   -0.2927    1.6182
    -80.00   -0.3126    1.6089
    -79.00   -0.3322    1.5986
    -78.00   -0.3514    1.5874
    -77.00   -0.3702    1.5753
    -76.00   -0.3886    1.5622
    -75.00   -0.4066    1.5483
    -74.00   -0.4241    1.5335
    -73.00   -0.4412    1.5179
    -72.00   -0.4579    1.5014
    -71.00   -0.4740    1.4841
    -70.00   -0.4896    1.4660
    -69.00   -0.5048    1.4472
    -68.00   -0.5194    1.4276
    -67.00   -0.5334    1.4073
    -66.00   -0.5469    1.3863
    -65.00   -0.5599    1.3646
    -64.00   -0.5722    1.3422
    -63.00   -0.5840    1.3193
    -62.00   -0.5951    1.2957
    -61.00   -0.6056    1.2716
    -60.00   -0.6156    1.2470
    -59.00   -0.6248    1.2218
    -58.00   -0.6334    1.1962
    -57.00   -0.6414    1.1701
    -56.00   -0.6487    1.1436
    -55.00   -0.6553    1.1168
    -54.00   -0.6612    1.0896
    -53.00   -0.6664    1.0620
    -52.00   -0.6709    1.0342
    -51.00   -0.6747    1.0062
    -50.00   -0.6778    0.9779
    -49.00   -0.6802    0.9494
    -48.00   -0.6818    0.9208
    -47.00   -0.6828    0.8921
    -46.00   -0.6830    0.8634
    -45.00   -0.6824    0.8345
