AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:44:13 Compatible with AeroDyn v13.0.
Polar "T1_Re0.700_M0.00_N9.0 360 M" on Foil "T1_Re0.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.29          Angle of attack for zero Cn for linear Cn curve (deg)
6.37456        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8366        Cn at stall value for positive angle of attack for linear Cn curve
-0.9792        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0140         Minimum CD value
   -180.00   -0.0368    0.0060
   -179.00    0.0013    0.0065
   -178.00    0.0370    0.0080
   -177.00    0.0707    0.0105
   -176.00    0.1029    0.0140
   -175.00    0.1340    0.0184
   -174.00    0.1641    0.0239
   -173.00    0.1932    0.0303
   -172.00    0.2217    0.0377
   -171.00    0.2494    0.0461
   -170.00    0.2764    0.0553
   -169.00    0.3028    0.0656
   -168.00    0.3285    0.0767
   -167.00    0.3535    0.0888
   -166.00    0.3778    0.1017
   -165.00    0.4014    0.1155
   -164.00    0.4243    0.1302
   -163.00    0.4465    0.1457
   -162.00    0.4679    0.1621
   -161.00    0.4885    0.1792
   -160.00    0.5083    0.1971
   -159.00    0.5272    0.2158
   -158.00    0.5453    0.2352
   -157.00    0.5625    0.2553
   -156.00    0.5789    0.2761
   -155.00    0.5943    0.2976
   -154.00    0.6088    0.3197
   -153.00    0.6223    0.3424
   -152.00    0.6349    0.3657
   -151.00    0.6465    0.3895
   -150.00    0.6572    0.4138
   -149.00    0.6669    0.4387
   -148.00    0.6756    0.4640
   -147.00    0.6833    0.4897
   -146.00    0.6901    0.5158
   -145.00    0.6958    0.5423
   -144.00    0.7005    0.5691
   -143.00    0.7043    0.5962
   -142.00    0.7070    0.6236
   -141.00    0.7088    0.6513
   -140.00    0.7096    0.6791
   -139.00    0.7095    0.7071
   -138.00    0.7083    0.7352
   -137.00    0.7063    0.7634
   -136.00    0.7032    0.7917
   -135.00    0.6993    0.8200
   -134.00    0.6944    0.8483
   -133.00    0.6887    0.8766
   -132.00    0.6820    0.9048
   -131.00    0.6745    0.9329
   -130.00    0.6661    0.9608
   -129.00    0.6532    0.9886
   -128.00    0.6433    1.0161
   -127.00    0.6326    1.0434
   -126.00    0.6211    1.0705
   -125.00    0.6089    1.0972
   -124.00    0.5959    1.1236
   -123.00    0.5822    1.1496
   -122.00    0.5678    1.1752
   -121.00    0.5527    1.2004
   -120.00    0.5370    1.2251
   -119.00    0.5207    1.2493
   -118.00    0.5038    1.2730
   -117.00    0.4863    1.2961
   -116.00    0.4683    1.3187
   -115.00    0.4498    1.3406
   -114.00    0.4308    1.3619
   -113.00    0.4113    1.3825
   -112.00    0.3914    1.4025
   -111.00    0.3710    1.4217
   -110.00    0.3503    1.4403
   -109.00    0.3292    1.4580
   -108.00    0.3078    1.4750
   -107.00    0.2861    1.4912
   -106.00    0.2641    1.5065
   -105.00    0.2419    1.5211
   -104.00    0.2195    1.5347
   -103.00    0.1968    1.5475
   -102.00    0.1740    1.5594
   -101.00    0.1510    1.5705
   -100.00    0.1279    1.5806
    -99.00    0.1047    1.5897
    -98.00    0.0815    1.5980
    -97.00    0.0582    1.6053
    -96.00    0.0349    1.6116
    -95.00    0.0116    1.6170
    -94.00   -0.0116    1.6214
    -93.00   -0.0348    1.6248
    -92.00   -0.0579    1.6273
    -91.00   -0.0809    1.6288
    -90.00   -0.1038    1.6293
    -89.00   -0.1265    1.6288
    -88.00   -0.1490    1.6273
    -87.00   -0.1714    1.6248
    -86.00   -0.1935    1.6214
    -85.00   -0.2154    1.6170
    -84.00   -0.2370    1.6116
    -83.00   -0.2583    1.6053
    -82.00   -0.2793    1.5980
    -81.00   -0.3000    1.5897
    -80.00   -0.3203    1.5805
    -79.00   -0.3403    1.5704
    -78.00   -0.3599    1.5594
    -77.00   -0.3790    1.5475
    -76.00   -0.3978    1.5347
    -75.00   -0.4161    1.5210
    -74.00   -0.4339    1.5065
    -73.00   -0.4513    1.4911
    -72.00   -0.4682    1.4749
    -71.00   -0.4846    1.4579
    -70.00   -0.5004    1.4402
    -69.00   -0.5158    1.4217
    -68.00   -0.5305    1.4024
    -67.00   -0.5447    1.3825
    -66.00   -0.5583    1.3618
    -65.00   -0.5714    1.3405
