AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 14:44:13 Compatible with AeroDyn v13.0.
Polar "T1_Re3.900_M0.00_N9.0 360 M" on Foil "T1_Re3.900_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.39          Angle of attack for zero Cn for linear Cn curve (deg)
6.74488        Cn slope for zero lift for linear Cn curve (1/rad)
1.1880         Cn at stall value for positive angle of attack for linear Cn curve
-0.9078        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0099         Minimum CD value
   -180.00   -0.0398    0.0060
   -179.00    0.0540    0.0065
   -178.00    0.1479    0.0080
   -177.00    0.2417    0.0105
   -176.00    0.3355    0.0140
   -175.00    0.4293    0.0184
   -174.00    0.5231    0.0239
   -173.00    0.6169    0.0303
   -172.00    0.7094    0.0377
   -171.00    0.7858    0.0461
   -170.00    0.8095    0.0553
   -169.00    0.7580    0.0656
   -168.00    0.6647    0.0767
   -167.00    0.5806    0.0888
   -166.00    0.5257    0.1017
   -165.00    0.4968    0.1155
   -164.00    0.4856    0.1302
   -163.00    0.4854    0.1457
   -162.00    0.4918    0.1621
   -161.00    0.5021    0.1792
   -160.00    0.5146    0.1971
   -159.00    0.5283    0.2158
   -158.00    0.5425    0.2352
   -157.00    0.5568    0.2553
   -156.00    0.5708    0.2761
   -155.00    0.5845    0.2976
   -154.00    0.5975    0.3197
   -153.00    0.6099    0.3424
   -152.00    0.6215    0.3657
   -151.00    0.6323    0.3895
   -150.00    0.6422    0.4138
   -149.00    0.6513    0.4387
   -148.00    0.6594    0.4640
   -147.00    0.6666    0.4897
   -146.00    0.6729    0.5158
   -145.00    0.6783    0.5423
   -144.00    0.6826    0.5691
   -143.00    0.6861    0.5962
   -142.00    0.6885    0.6236
   -141.00    0.6900    0.6513
   -140.00    0.6906    0.6791
   -139.00    0.6902    0.7071
   -138.00    0.6889    0.7352
   -137.00    0.6867    0.7634
   -136.00    0.6835    0.7917
   -135.00    0.6794    0.8200
   -134.00    0.6745    0.8483
   -133.00    0.6687    0.8766
   -132.00    0.6620    0.9048
   -131.00    0.6545    0.9329
   -130.00    0.6462    0.9608
   -129.00    0.6370    0.9886
   -128.00    0.6271    1.0161
   -127.00    0.6164    1.0434
   -126.00    0.6050    1.0705
   -125.00    0.5928    1.0972
   -124.00    0.5800    1.1236
   -123.00    0.5664    1.1496
   -122.00    0.5522    1.1752
   -121.00    0.5374    1.2004
   -120.00    0.5220    1.2251
   -119.00    0.5060    1.2493
   -118.00    0.4894    1.2730
   -117.00    0.4723    1.2961
   -116.00    0.4546    1.3187
   -115.00    0.4365    1.3406
   -114.00    0.4180    1.3619
   -113.00    0.3990    1.3825
   -112.00    0.3796    1.4025
   -111.00    0.3598    1.4217
   -110.00    0.3396    1.4403
   -109.00    0.3191    1.4580
   -108.00    0.2983    1.4750
   -107.00    0.2773    1.4912
