AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:49:41 Compatible with AeroDyn v13.0.
Polar "T1_Re2.800_M0.00_N9.0 360 M" on Foil "T1_Re2.800_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
21.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.50          Angle of attack for zero Cn for linear Cn curve (deg)
7.00601        Cn slope for zero lift for linear Cn curve (1/rad)
-0.6997        Cn at stall value for positive angle of attack for linear Cn curve
-0.7991        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0057         Minimum CD value
   -180.00   -0.0429    0.0060
   -179.00    0.0549    0.0065
   -178.00    0.1526    0.0080
   -177.00    0.2504    0.0105
   -176.00    0.3482    0.0140
   -175.00    0.4460    0.0184
   -174.00    0.5434    0.0239
   -173.00    0.6337    0.0303
   -172.00    0.6942    0.0377
   -171.00    0.6973    0.0461
   -170.00    0.6453    0.0553
   -169.00    0.5745    0.0656
   -168.00    0.5161    0.0767
   -167.00    0.4793    0.0888
   -166.00    0.4608    0.1017
   -165.00    0.4552    0.1155
   -164.00    0.4580    0.1302
   -163.00    0.4661    0.1457
   -162.00    0.4773    0.1621
   -161.00    0.4904    0.1792
   -160.00    0.5045    0.1971
   -159.00    0.5191    0.2158
   -158.00    0.5337    0.2352
   -157.00    0.5481    0.2553
   -156.00    0.5621    0.2761
   -155.00    0.5756    0.2976
   -154.00    0.5883    0.3197
   -153.00    0.6004    0.3424
   -152.00    0.6116    0.3657
   -151.00    0.6221    0.3895
   -150.00    0.6316    0.4138
   -149.00    0.6403    0.4387
   -148.00    0.6480    0.4640
   -147.00    0.6549    0.4897
   -146.00    0.6608    0.5158
   -145.00    0.6657    0.5423
   -144.00    0.6697    0.5691
   -143.00    0.6728    0.5962
   -142.00    0.6749    0.6236
   -141.00    0.6761    0.6513
   -140.00    0.6764    0.6791
   -139.00    0.6757    0.7071
   -138.00    0.6742    0.7352
   -137.00    0.6717    0.7634
   -136.00    0.6683    0.7917
   -135.00    0.6641    0.8200
   -134.00    0.6590    0.8483
   -133.00    0.6530    0.8766
   -132.00    0.6463    0.9048
   -131.00    0.6387    0.9329
   -130.00    0.6303    0.9608
   -129.00    0.6211    0.9886
   -128.00    0.6112    1.0161
   -127.00    0.6006    1.0434
   -126.00    0.5892    1.0705
   -125.00    0.5772    1.0972
   -124.00    0.5644    1.1236
   -123.00    0.5511    1.1496
   -122.00    0.5371    1.1752
   -121.00    0.5225    1.2004
   -120.00    0.5073    1.2251
   -119.00    0.4916    1.2493
   -118.00    0.4753    1.2730
   -117.00    0.4586    1.2961
   -116.00    0.4414    1.3187
   -115.00    0.4237    1.3406
   -114.00    0.4055    1.3619
   -113.00    0.3870    1.3825
   -112.00    0.3681    1.4025
   -111.00    0.3488    1.4217
   -110.00    0.3292    1.4403
   -109.00    0.3093    1.4580
   -108.00    0.2891    1.4750
   -107.00    0.2686    1.4912
   -106.00    0.2479    1.5065
   -105.00    0.2270    1.5211
   -104.00    0.2056    1.5347
   -103.00    0.1844    1.5475
   -102.00    0.1630    1.5594
   -101.00    0.1415    1.5705
   -100.00    0.1199    1.5806
    -99.00    0.0982    1.5897
    -98.00    0.0765    1.5980
    -97.00    0.0547    1.6053
    -96.00    0.0330    1.6116
    -95.00    0.0112    1.6170
    -94.00   -0.0105    1.6214
    -93.00   -0.0321    1.6248
    -92.00   -0.0537    1.6273
    -91.00   -0.0751    1.6288
    -90.00   -0.0965    1.6293
    -89.00   -0.1177    1.6288
    -88.00   -0.1387    1.6273
    -87.00   -0.1596    1.6248
    -86.00   -0.1802    1.6214
    -85.00   -0.2006    1.6170
    -84.00   -0.2208    1.6116
    -83.00   -0.2408    1.6053
    -82.00   -0.2604    1.5980
    -81.00   -0.2798    1.5897
    -80.00   -0.2989    1.5805
    -79.00   -0.3176    1.5704
    -78.00   -0.3360    1.5594
    -77.00   -0.3540    1.5475
    -76.00   -0.3717    1.5347
    -75.00   -0.3890    1.5210
    -74.00   -0.4058    1.5065
    -73.00   -0.4223    1.4911
    -72.00   -0.4383    1.4749
    -71.00   -0.4538    1.4580
    -70.00   -0.4689    1.4402
    -69.00   -0.4835    1.4217
    -68.00   -0.4976    1.4024
    -67.00   -0.5112    1.3825
    -66.00   -0.5242    1.3618
    -65.00   -0.5368    1.3405
    -64.00   -0.5488    1.3186
    -63.00   -0.5602    1.2960
    -62.00   -0.5710    1.2729
    -61.00   -0.5813    1.2492
    -60.00   -0.5910    1.2250
    -59.00   -0.6001    1.2003
    -58.00   -0.6086    1.1751
    -57.00   -0.6164    1.1495
    -56.00   -0.6236    1.1234
    -55.00   -0.6302    1.0971
    -54.00   -0.6361    1.0703
    -53.00   -0.6414    1.0433
    -52.00   -0.6460    1.0159
    -51.00   -0.6499    0.9884
    -50.00   -0.6531    0.9606
    -49.00   -0.6557    0.9326
    -48.00   -0.6576    0.9045
    -47.00   -0.6588    0.8763
    -46.00   -0.6593    0.8480
    -45.00   -0.6590    0.8197
    -44.00   -0.6581    0.7914
    -43.00   -0.6565    0.7631
    -42.00   -0.6542    0.7348
    -41.00   -0.6512    0.7067
    -40.00   -0.6475    0.6787
    -39.00   -0.6431    0.6508
    -38.00   -0.6380    0.6231
    -37.00   -0.6322    0.5957
    -36.00   -0.6258    0.5685
    -35.00   -0.6187    0.5416
    -34.00   -0.6109    0.5151
    -33.00   -0.6026    0.4889
    -32.00   -0.5936    0.4631
    -31.00   -0.5841    0.4377
    -30.00   -0.5741    0.4127
    -29.00   -0.5635    0.3882
    -28.00   -0.5527    0.3642
    -27.00   -0.5415    0.3407
    -26.00   -0.5301    0.3177
    -25.00   -0.5188    0.2953
    -24.00   -0.5077    0.2735
    -23.00   -0.4973    0.2522
    -22.00   -0.4880    0.2314
    -21.00   -0.4807    0.2111
    -20.00   -0.4765    0.1913
    -19.00   -0.4773    0.1719
    -18.00   -0.4861    0.1527
    -17.00   -0.5077    0.1334
    -16.00   -0.5493    0.1137
    -15.00   -0.6213    0.0932
    -14.00   -0.7331    0.0716
    -13.00   -0.8792    0.0501
    -12.00   -1.0148    0.0319
    -11.00   -1.0696    0.0206
    -10.00   -0.9405    0.0120
     -9.50   -0.9002    0.0112
     -9.00   -0.8553    0.0105
     -8.50   -0.8065    0.0099
     -8.00   -0.7563    0.0093
     -7.50   -0.7046    0.0087
     -7.00   -0.6527    0.0080
     -6.50   -0.5994    0.0073
     -6.00   -0.5452    0.0066
     -5.50   -0.4862    0.0063
     -5.00   -0.4269    0.0061
     -4.50   -0.3664    0.0060
     -4.00   -0.3060    0.0059
     -3.50   -0.2446    0.0058
     -3.00   -0.1837    0.0058
     -2.50   -0.1229    0.0057
     -2.00   -0.0616    0.0058
     -1.50    0.0000    0.0057
     -1.00    0.0613    0.0057
     -0.50    0.1223    0.0057
      0.00    0.1832    0.0058
      0.50    0.2448    0.0058
      1.00    0.3063    0.0058
      1.50    0.3673    0.0058
      2.00    0.4276    0.0059
      2.50    0.4885    0.0060
      3.00    0.5498    0.0060
      3.50    0.6105    0.0060
      4.00    0.6696    0.0062
      4.50    0.7301    0.0063
      5.00    0.7896    0.0064
      5.50    0.8481    0.0066
      6.00    0.9074    0.0068
      6.50    0.9631    0.0072
      7.00    1.0140    0.0078
      7.50    1.0630    0.0085
      8.00    1.1075    0.0094
      8.50    1.1517    0.0102
      9.00    1.1889    0.0112
      9.50    1.2177    0.0121
     10.00    1.2413    0.0131
     10.50    1.2620    0.0146
     11.00    1.2818    0.0165
     11.50    1.3058    0.0183
     12.00    1.3243    0.0205
     12.50    1.3337    0.0235
     13.00    1.3410    0.0269
     13.50    1.3553    0.0299
     14.00    1.3659    0.0335
     14.50    1.3792    0.0371
     15.50    1.4147    0.0438
     16.00    1.4233    0.0482
     16.50    1.4348    0.0525
     17.00    1.4389    0.0577
     18.00    1.4538    0.0672
     18.50    1.4708    0.0713
     19.00    1.4771    0.0770
     19.50    1.4928    0.0814
     20.00    1.4947    0.0877
     20.50    1.5078    0.0925
     21.00    1.5067    0.0995
     21.50    1.5160    0.1049
     22.00    1.5107    0.1127
     22.50    1.5141    0.1190
     23.00    1.5014    0.1278
     23.50    1.5002    0.1348
     24.00    1.4824    0.1448
     24.50    1.4630    0.1553
     25.00    1.4652    0.1620
     26.00    1.4349    0.2398
     27.00    1.4167    0.2645
     28.00    1.3992    0.2900
     29.00    1.3827    0.3162
     30.00    1.3672    0.3431
     31.00    1.3527    0.3706
     32.00    1.3394    0.3986
     33.00    1.3270    0.4270
     34.00    1.3157    0.4559
     35.00    1.3052    0.4852
     36.00    1.2954    0.5147
     37.00    1.2864    0.5446
     38.00    1.2779    0.5746
     39.00    1.2698    0.6049
     40.00    1.2621    0.6353
     41.00    1.2547    0.6658
     42.00    1.2474    0.6965
     43.00    1.2401    0.7271
     44.00    1.2328    0.7578
     45.00    1.2254    0.7884
     46.00    1.2177    0.8190
     47.00    1.2098    0.8495
     48.00    1.2015    0.8799
     49.00    1.1928    0.9101
     50.00    1.1836    0.9401
     51.00    1.1739    0.9699
     52.00    1.1637    0.9994
     53.00    1.1528    1.0286
     54.00    1.1412    1.0575
     55.00    1.1290    1.0861
     56.00    1.1160    1.1142
     57.00    1.1023    1.1420
     58.00    1.0878    1.1693
     59.00    1.0725    1.1961
     60.00    1.0564    1.2224
     61.00    1.0395    1.2481
     62.00    1.0217    1.2733
     63.00    1.0030    1.2979
     64.00    0.9835    1.3219
     65.00    0.9632    1.3452
     66.00    0.9420    1.3678
     67.00    0.9199    1.3898
     68.00    0.8970    1.4110
     69.00    0.8733    1.4314
     70.00    0.8487    1.4511
     71.00    0.8233    1.4700
     72.00    0.7970    1.4880
     73.00    0.7700    1.5053
     74.00    0.7423    1.5216
     75.00    0.7137    1.5371
     76.00    0.6845    1.5517
     77.00    0.6545    1.5653
     78.00    0.6239    1.5781
     79.00    0.5926    1.5899
     80.00    0.5607    1.6007
     81.00    0.5282    1.6106
     82.00    0.4951    1.6195
     83.00    0.4615    1.6274
     84.00    0.4274    1.6343
     85.00    0.3929    1.6402
     86.00    0.3580    1.6451
     87.00    0.3227    1.6490
     88.00    0.2870    1.6518
