AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:12:22 Compatible with AeroDyn v13.0.
Polar "T1_Re2.800_M0.00_N9.0 360 M" on Foil "T1_Re2.800_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
5.19482        Cn slope for zero lift for linear Cn curve (1/rad)
0.9110         Cn at stall value for positive angle of attack for linear Cn curve
-0.8684        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0127         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0736    0.0065
   -178.00    0.1471    0.0079
   -177.00    0.2207    0.0104
   -176.00    0.2943    0.0138
   -175.00    0.3679    0.0181
   -174.00    0.4414    0.0234
   -173.00    0.5150    0.0297
   -172.00    0.5886    0.0369
   -171.00    0.6599    0.0450
   -170.00    0.7159    0.0541
   -169.00    0.7332    0.0641
   -168.00    0.7023    0.0750
   -167.00    0.6459    0.0867
   -166.00    0.5949    0.0994
   -165.00    0.5624    0.1129
   -164.00    0.5473    0.1272
   -163.00    0.5448    0.1424
   -162.00    0.5504    0.1584
   -161.00    0.5609    0.1751
   -160.00    0.5744    0.1927
   -159.00    0.5896    0.2109
   -158.00    0.6056    0.2299
   -157.00    0.6220    0.2496
   -156.00    0.6384    0.2700
   -155.00    0.6544    0.2910
   -154.00    0.6700    0.3126
   -153.00    0.6849    0.3349
   -152.00    0.6992    0.3577
   -151.00    0.7126    0.3810
   -150.00    0.7252    0.4049
   -149.00    0.7369    0.4293
   -148.00    0.7477    0.4541
   -147.00    0.7575    0.4793
   -146.00    0.7663    0.5049
   -145.00    0.7741    0.5309
   -144.00    0.7808    0.5573
   -143.00    0.7865    0.5839
   -142.00    0.7912    0.6108
   -141.00    0.7948    0.6379
   -140.00    0.7973    0.6653
   -139.00    0.7987    0.6928
   -138.00    0.7991    0.7204
   -137.00    0.7983    0.7481
   -136.00    0.7965    0.7760
   -135.00    0.7936    0.8038
   -134.00    0.7897    0.8316
   -133.00    0.7847    0.8595
   -132.00    0.7786    0.8872
   -131.00    0.7715    0.9148
   -130.00    0.7634    0.9423
   -129.00    0.7543    0.9697
   -128.00    0.7441    0.9968
   -127.00    0.7330    1.0237
   -126.00    0.7209    1.0503
   -125.00    0.7079    1.0767
   -124.00    0.6939    1.1027
   -123.00    0.6790    1.1283
   -122.00    0.6633    1.1535
   -121.00    0.6467    1.1783
   -120.00    0.6292    1.2027
   -119.00    0.6110    1.2266
   -118.00    0.5920    1.2499
   -117.00    0.5722    1.2727
   -116.00    0.5517    1.2950
   -115.00    0.5305    1.3166
   -114.00    0.5086    1.3376
   -113.00    0.4861    1.3580
   -112.00    0.4630    1.3777
   -111.00    0.4394    1.3967
   -110.00    0.4152    1.4149
   -109.00    0.3905    1.4325
   -108.00    0.3653    1.4492
   -107.00    0.3397    1.4652
   -106.00    0.3137    1.4803
   -105.00    0.2874    1.4947
   -104.00    0.2607    1.5082
   -103.00    0.2337    1.5208
   -102.00    0.2059    1.5326
   -101.00    0.1785    1.5435
   -100.00    0.1508    1.5534
    -99.00    0.1230    1.5625
    -98.00    0.0951    1.5706
    -97.00    0.0671    1.5778
    -96.00    0.0390    1.5841
    -95.00    0.0110    1.5894
    -94.00   -0.0171    1.5938
    -93.00   -0.0450    1.5972
    -92.00   -0.0729    1.5996
    -91.00   -0.1007    1.6010
    -90.00   -0.1283    1.6015
    -89.00   -0.1557    1.6010
    -88.00   -0.1829    1.5996
    -87.00   -0.2098    1.5971
    -86.00   -0.2364    1.5937
    -85.00   -0.2627    1.5894
    -84.00   -0.2887    1.5841
    -83.00   -0.3143    1.5778
    -82.00   -0.3394    1.5706
    -81.00   -0.3642    1.5624
    -80.00   -0.3884    1.5533
    -79.00   -0.4122    1.5434
    -78.00   -0.4355    1.5325
    -77.00   -0.4582    1.5207
    -76.00   -0.4803    1.5080
    -75.00   -0.5019    1.4945
    -74.00   -0.5228    1.4802
    -73.00   -0.5431    1.4650
    -72.00   -0.5628    1.4490
    -71.00   -0.5818    1.4322
    -70.00   -0.6001    1.4147
    -69.00   -0.6177    1.3964
    -68.00   -0.6345    1.3774
    -67.00   -0.6506    1.3577
    -66.00   -0.6660    1.3373
    -65.00   -0.6805    1.3163
    -64.00   -0.6943    1.2946
    -63.00   -0.7073    1.2724
    -62.00   -0.7195    1.2496
    -61.00   -0.7308    1.2262
    -60.00   -0.7414    1.2023
    -59.00   -0.7511    1.1779
    -58.00   -0.7599    1.1531
    -57.00   -0.7679    1.1278
    -56.00   -0.7751    1.1021
    -55.00   -0.7814    1.0761
    -54.00   -0.7868    1.0497
    -53.00   -0.7914    1.0231
    -52.00   -0.7951    0.9961
    -51.00   -0.7979    0.9690
    -50.00   -0.7999    0.9416
    -49.00   -0.8011    0.9140
    -48.00   -0.8014    0.8863
    -47.00   -0.8008    0.8585
    -46.00   -0.7994    0.8307
    -45.00   -0.7972    0.8028
    -44.00   -0.7942    0.7748
    -43.00   -0.7903    0.7470
    -42.00   -0.7857    0.7191
    -41.00   -0.7803    0.6914
    -40.00   -0.7741    0.6638
    -39.00   -0.7672    0.6363
    -38.00   -0.7595    0.6090
    -37.00   -0.7512    0.5820
    -36.00   -0.7422    0.5552
    -35.00   -0.7326    0.5287
    -34.00   -0.7224    0.5025
    -33.00   -0.7117    0.4766
    -32.00   -0.7005    0.4511
    -31.00   -0.6889    0.4260
    -30.00   -0.6770    0.4013
    -29.00   -0.6649    0.3770
    -28.00   -0.6527    0.3531
    -27.00   -0.6406    0.3297
    -26.00   -0.6288    0.3068
    -25.00   -0.6177    0.2844
    -24.00   -0.6075    0.2624
    -23.00   -0.5988    0.2409
    -22.00   -0.5924    0.2198
    -21.00   -0.5890    0.1991
    -20.00   -0.5901    0.1787
    -19.00   -0.5973    0.1586
    -18.00   -0.6128    0.1386
    -17.00   -0.6393    0.1187
    -16.00   -0.6793    0.0989
    -15.00   -0.7338    0.0795
    -14.00   -0.7995    0.0610
    -13.00   -0.8649    0.0447
    -12.00   -0.9112    0.0320
    -11.00   -0.9201    0.0237
    -10.00   -0.8787    0.0174
     -9.50   -0.8373    0.0167
     -9.00   -0.7935    0.0162
     -8.50   -0.7505    0.0156
     -8.00   -0.7055    0.0152
     -7.50   -0.6616    0.0148
     -7.00   -0.6159    0.0144
     -6.50   -0.5711    0.0141
     -6.00   -0.5248    0.0138
     -5.50   -0.4795    0.0136
     -5.00   -0.4334    0.0133
     -4.50   -0.3878    0.0131
     -4.00   -0.3427    0.0130
     -3.50   -0.2997    0.0128
     -3.00   -0.2606    0.0128
     -2.50   -0.2268    0.0128
     -2.00   -0.1839    0.0127
     -1.50   -0.1388    0.0127
     -1.00   -0.0929    0.0127
     -0.50   -0.0466    0.0127
      0.00   -0.0000    0.0127
      0.50    0.0466    0.0127
      1.00    0.0929    0.0127
      1.50    0.1388    0.0127
      2.00    0.1839    0.0127
      2.50    0.2270    0.0128
      3.00    0.2609    0.0128
      3.50    0.2999    0.0128
      4.00    0.3430    0.0130
      4.50    0.3882    0.0131
      5.00    0.4338    0.0133
      5.50    0.4800    0.0136
      6.00    0.5254    0.0138
      6.50    0.5717    0.0141
      7.00    0.6167    0.0144
      7.50    0.6624    0.0148
      8.00    0.7065    0.0152
      8.50    0.7516    0.0156
      9.00    0.7948    0.0161
      9.50    0.8387    0.0167
     10.00    0.8803    0.0173
     10.50    0.9232    0.0180
     11.00    0.9633    0.0188
     11.50    1.0047    0.0197
     12.00    1.0425    0.0207
     12.50    1.0811    0.0217
     13.00    1.1180    0.0230
     13.50    1.1533    0.0244
     14.00    1.1894    0.0257
     14.50    1.2213    0.0275
     15.00    1.2533    0.0292
     15.50    1.2836    0.0312
     16.00    1.3105    0.0335
     16.50    1.3392    0.0356
     17.00    1.3626    0.0383
     17.50    1.3832    0.0413
     18.00    1.4058    0.0441
     18.50    1.4213    0.0475
     19.00    1.4336    0.0514
     19.50    1.4360    0.0562
     20.00    1.4269    0.0622
     21.00    1.3985    0.0932
     22.00    1.3598    0.1148
     23.00    1.3147    0.1388
     24.00    1.2669    0.1646
     25.00    1.2192    0.1918
     26.00    1.1737    0.2200
     27.00    1.1319    0.2489
     28.00    1.0944    0.2783
     29.00    1.0614    0.3078
     30.00    1.0328    0.3375
     31.00    1.0083    0.3673
     32.00    0.9876    0.3971
     33.00    0.9701    0.4269
     34.00    0.9555    0.4567
     35.00    0.9433    0.4865
     36.00    0.9331    0.5163
     37.00    0.9245    0.5461
     38.00    0.9173    0.5758
     39.00    0.9111    0.6055
     40.00    0.9057    0.6352
     41.00    0.9009    0.6649
     42.00    0.8965    0.6945
     43.00    0.8924    0.7240
     44.00    0.8884    0.7534
     45.00    0.8843    0.7828
     46.00    0.8801    0.8120
     47.00    0.8757    0.8411
     48.00    0.8711    0.8700
     49.00    0.8660    0.8987
     50.00    0.8605    0.9272
     51.00    0.8546    0.9554
     52.00    0.8481    0.9834
     53.00    0.8411    1.0111
     54.00    0.8335    1.0385
     55.00    0.8253    1.0655
     56.00    0.8165    1.0921
     57.00    0.8070    1.1183
     58.00    0.7968    1.1441
     59.00    0.7859    1.1695
     60.00    0.7744    1.1943
     61.00    0.7621    1.2186
     62.00    0.7491    1.2424
     63.00    0.7355    1.2656
     64.00    0.7211    1.2882
     65.00    0.7060    1.3102
     66.00    0.6902    1.3315
     67.00    0.6737    1.3522
     68.00    0.6566    1.3722
