First column is AoA (deg) and first row is Reynolds Number
0.000000	200000.000000	300000.000000	400000.000000	500000.000000	600000.000000	700000.000000	800000.000000	900000.000000	1000000.000000	1100000.000000	1200000.000000	1300000.000000	1400000.000000	1500000.000000	1600000.000000	1700000.000000	1800000.000000	1900000.000000	2000000.000000	2100000.000000	2200000.000000	2300000.000000	2400000.000000	2500000.000000	2600000.000000	2700000.000000	2800000.000000	2900000.000000	3000000.000000	3100000.000000	3200000.000000	3300000.000000	3400000.000000	3500000.000000	3600000.000000	3700000.000000	3800000.000000	3900000.000000	4000000.000000
-180.000000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000	0.006000
-179.000000	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500	0.006500
-178.000000	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156	0.008156
-177.000000	0.010656	0.010656	0.010656	0.010656	0.010684	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656	0.010656
-176.000000	0.014440	0.014440	0.014440	0.014440	0.014495	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440	0.014440
-175.000000	0.019123	0.019123	0.019123	0.019123	0.019207	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123	0.019123
-174.000000	0.024807	0.024807	0.024807	0.024807	0.024919	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807	0.024807
-173.000000	0.031619	0.031619	0.031619	0.031619	0.031786	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619	0.031619
-172.000000	0.039330	0.039330	0.039330	0.039330	0.039554	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330	0.039330
-171.000000	0.048198	0.048198	0.048198	0.048198	0.048477	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198	0.048198
-170.000000	0.057965	0.057965	0.057965	0.057965	0.058300	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965	0.057965
-169.000000	0.068733	0.068733	0.068733	0.068733	0.069151	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733	0.068733
-168.000000	0.080428	0.080428	0.080428	0.080428	0.080903	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428	0.080428
-167.000000	0.093123	0.093123	0.093123	0.093123	0.093710	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123	0.093123
-166.000000	0.106747	0.106747	0.106747	0.106747	0.107417	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747	0.106747
-165.000000	0.121426	0.121426	0.121426	0.121426	0.122179	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426	0.121426
-164.000000	0.136877	0.136877	0.136877	0.136877	0.137714	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877	0.136877
